Ridge Function,Dimension,m,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74,M75,M76,M77,M78,M79,M80,M81,M82,M83,M84,M85,M86,M87,M88,M89,M90,M91,M92,M93,M94,M95,M96,M97,M98,M99,M100
smo,1,1,2.7173303097788013,2.5567000530107413,2.798088394765192,2.594766238396864,2.823593450569365,2.7493955205892426,2.4640421147453284,2.670641958333954,2.738787270693212,2.6184017314707475,2.6910161746560286,2.6325252285541265,2.518779325696432,2.497430928829224,2.51491180227993,2.598126789619648,2.5549812144434103,2.629629181039744,2.668901363631962,2.63073749256777,2.558869255113265,2.572051494048375,2.664535633648886,2.537263326793969,2.7253610238476043,2.655960904700969,2.774323270130968,2.8602907956473462,2.7828330945785535,2.824571613665548,2.511993752637097,2.9072560679924577,2.8335632062497313,2.5433923711251287,2.567480990052392,2.6724648555564063,2.8513837524515324,2.5353722568121513,2.765433887162587,2.6566702118035863,2.4951890005720103,2.9585712840905294,2.6037119166235803,2.806041170497259,2.7325142556843236,2.6982989773093813,2.6916586255933197,2.434581403583705,2.5363962177220736,2.6869388105793397,2.6456275211141835,2.7987672838850215,2.5863788069729132,2.6812470156270125,2.8161808210214083,2.7800209846571193,2.707528714670564,2.5442142723457963,2.425585290280958,2.744141817116624,2.6794470538272526,2.5523312284003676,2.7262657756177515,2.6750641884962736,2.6908238061142224,2.4863791374687216,2.515462329404796,2.7765651326031504,2.8926535425944757,2.5741928437690382,2.602598342316949,2.6680573917171957,2.946120328970702,2.6598875149763397,2.7706890856717794,2.45225244238335,2.915344636093633,2.611522522507273,2.552136003913566,2.9511434641691476,2.7384124184321923,2.7720351192530384,2.621937195835054,2.713043384032332,2.6289999276603715,2.649624106462047,2.729522371678996,2.6823366256622507,2.568642825428241,2.811718856109471,2.590095740168266,2.8960287302865653,2.826466852375978,2.613390441629079,2.6086297085324874,2.678156807055703,2.6821084358044036,2.5712954529665986,2.6314120749854117,2.4680169011777684
smo,1,2,2.519349577015932,2.538057602169948,2.3692546763106157,2.564253483152137,2.551981399473409,2.472334482106946,2.437276875282919,2.4958843909942448,2.5834150654477477,2.4204736162546956,2.5694234751527834,2.5428446732962886,2.480878053450091,2.428079238088711,2.4339466665439797,2.4478039600435277,2.484638869989148,2.5092707688843237,2.5458362657139797,2.4078003415810634,2.47917492939291,2.4253126783368186,2.578548994962461,2.3083265132293898,2.5349771909397063,2.5431947725659607,2.483559814243393,2.590162564629749,2.4495662461053325,2.5573512471778628,2.496376381408002,2.575050219966204,2.5186314000399244,2.4187421012824295,2.6498890643339768,2.4475751593215294,2.602547335040175,2.5158037259601875,2.623420626893262,2.4682481254436004,2.4654629873199525,2.609681783029318,2.4697320697886047,2.6415287179244618,2.7694057773063223,2.4470753647181858,2.588179890102518,2.4562337810864987,2.4694648145785854,2.539299011461507,2.4357997922400005,2.6780265479549237,2.420008015859307,2.6629453962746625,2.6227466375520736,2.595203461895105,2.5143045029894013,2.3884805706669248,2.4455207866838844,2.6331721359465674,2.549307099668031,2.437194775994471,2.468181965654123,2.6783272164532925,2.425789658055936,2.499090860050966,2.41969739462884,2.478570513677227,2.4809761158145203,2.5212906788442977,2.6127989225374466,2.49547776705501,2.6269769887558425,2.6048287401347516,2.4925499001108773,2.4438634471904535,2.725381239325767,2.4307221475426286,2.4439695647880333,2.6516955655223873,2.6023277493420354,2.634848229167824,2.4847462942671865,2.522707880446209,2.440638367117106,2.580387482952266,2.58336437085747,2.5839706817726356,2.5863400358317477,2.426099921639378,2.5114745718908775,2.591443180109463,2.6938442259436948,2.345944048509263,2.575448461700902,2.675487900278999,2.497443936321961,2.576386631486364,2.531204943047582,2.5962342788205137
smo,1,3,2.4602502074197137,2.4128431749531667,2.505998565064702,2.553005540292408,2.624965893994532,2.6640406135083654,2.5606131271046313,2.4470242412606282,2.5764968559487422,2.506115270061556,2.794383132518825,2.6591357758514467,2.6813024265904284,2.7067634058145162,2.661824572448541,2.6292527348944787,2.445723606779964,2.6169069124662934,2.6242123877823937,2.6194377448509716,2.5075989583679967,2.427712736873223,2.489046618330458,2.6305044167776224,2.443352896715432,2.4025428582069273,2.55876644997597,2.549005245585233,2.611965343179543,2.5626528335741066,2.5091375013165136,2.5988897007230123,2.6709950123466153,2.5619000609022726,2.6240400157579513,2.5327665925733163,2.5343267176660516,2.4001305735546996,2.481667482647641,2.521247186735323,2.5625103197620307,2.6851072278353323,2.479269801667753,2.566058225123424,2.6559911891233283,2.65192961492987,2.5911373875314685,2.5335825262666933,2.561181254457222,2.682752922391873,2.5704819010635784,2.648480383701228,2.5582904017233683,2.396114498228175,2.5026306047932354,2.486071282448206,2.6377424344672917,2.6793367975350995,2.5045015136514865,2.792386542594846,2.582515047305473,2.4165584236603,2.807919266514317,2.753683109331127,2.5228586865185503,2.3874959665938755,2.468931097129307,2.4515213087263117,2.501133291221092,2.6916029843228566,2.6812852009642447,2.5206238821302707,2.5120787319500173,2.6751654511263045,2.6270429856783313,2.4609046647529342,2.623322539178327,2.619414149851003,2.595836508286656,2.479807351233541,2.7458283903114373,2.3778227757780828,2.5730571146518413,2.587682743324483,2.718169941487953,2.518186749289808,2.5922660223454725,2.826793381026361,2.5994825572470863,2.57694927234502,2.481432943607663,2.6437675316234412,2.6434423855993345,2.5964849521594533,2.636047165877104,2.6356023787959506,2.639684164846965,2.504584792535309,2.6376915254684348,2.7664242974067332
smo,2,0,3.3389143951180316,3.1105901829425138,3.5274059900917596,3.267143458428051,3.3917080998773956,3.1403882514044232,3.155927754899492,3.2449241411527887,3.0847135809639243,3.0917222993201325,3.437799846855861,3.0748886937864865,3.087750422189045,3.128282507604029,3.1155478076786083,3.27348989871116,3.5153617216986572,3.59461206298481,3.4888836430938817,3.28897063750371,3.2354915557637485,3.2189524544303243,3.698683165453764,3.3128409129173884,3.2214421913529208,3.137162089261681,3.1463934469846406,3.0435684391600386,3.797325186393177,3.039418413068285,3.1308771635993944,3.253006443723402,3.197902651112821,2.9960575954108624,3.3021259532735843,3.336467743378953,3.2300307348741972,3.3791253104200036,3.407582402342764,3.4804742548546437,3.478374387830715,3.7319921810512637,3.5120539856113497,3.704648116468765,3.547730105658047,3.61131035234352,3.5850343133773848,3.1317905369670993,3.437227703538319,3.4784517800373753,3.357461356961032,3.414336827903404,3.0495343692935237,3.5306491566055325,3.307513848795067,3.3390128045302694,3.337236432075384,3.328150195967764,3.16843783663422,3.1928233698166557,3.5087656202490853,3.460318040467195,3.4098810968141,3.3274383917283994,3.5841865610107226,3.4082882075077787,3.478807241157906,3.351252004075652,3.418999254276787,3.5523306416663507,3.2826157260395044,3.210665062988795,3.418702264644056,3.15284106781308,3.168753666983914,3.48749613621691,3.182320153068933,3.617407592603761,3.226140048241786,3.28636922784478,3.325822490516657,3.2075649282738588,3.3752279233168507,3.184670595421769,3.0657431223766327,3.2899386304790923,3.1351953795675893,3.5678303540457996,2.9592264719761707,3.4865485418626507,3.0122734393468087,3.4874644038098723,3.5811070588193297,3.4674921142919377,3.5688205386241094,3.2513548481109944,3.4779521115476313,3.5251397616871585,3.4376843517412556,3.5297274192378056
smo,2,1,2.5027355233744215,2.4905904009860786,2.649784229614798,2.5286163896801397,2.5565105999600757,2.435529539063897,2.421467520193402,2.7427750124133707,2.4521069810327254,2.3976433753692152,2.454996710628321,2.579176874048237,2.390849124782693,2.410260958559608,2.8525895228245366,2.804201153743762,2.486380410364366,2.7482056596527196,2.643675547633823,2.5634994959512833,2.45437195409613,2.361275076827867,2.5484891929142535,2.609918041247669,2.401120785201714,2.39624779579556,2.6019988835000767,2.917124211449962,2.560467115333505,2.4576374455437326,2.519068147003699,2.4471414170907213,2.4625844969230073,2.489540770558638,2.7106658421641603,2.7455540954840765,2.6888243646420076,2.3030366537164952,2.5816292681213833,2.401693226567067,2.2745272639581993,2.7256427409827526,2.7234582913105596,2.4058126023214093,2.7632688687912332,2.446993617899095,2.559954074716556,2.44043525255097,2.5065769108342204,2.5725698105494144,2.5815504712711945,2.8113604591086183,2.547856331356745,2.879567047147856,2.774696219991372,2.688618160266572,2.6620150990516365,2.474615981432263,2.4061628220685285,2.451813266404719,2.5112838911590107,2.8190346368619896,2.509820544685437,2.4251837762420587,2.755748927941266,2.522272661958358,2.4214659710025748,2.63901373148521,2.554399375070933,2.4862808751282213,2.463033688492055,2.426835332489726,2.7742608277754246,2.569064236564281,2.547771524004654,2.7869014596645925,2.694790423230738,2.3872988827669537,2.574469708916646,2.675537375749035,2.638995222431801,2.5755686056717715,2.509492807578568,2.373126786880233,3.1354178201853795,2.4434426086760284,2.5126347083908795,2.493495937718564,2.400226345836005,2.553794411443514,2.507682413833493,2.766478097780596,2.5567270388669696,2.569600217645031,2.5991768334152576,2.754472990702846,2.7235739000471595,2.6555803313573283,2.4575423836561394,2.5519400239130166
smo,2,2,3.018861581588553,2.9328086889557934,3.0622113196351326,3.12341641941371,2.922935882292021,3.321394599636205,2.979805130544159,3.2863614245231934,2.963555809135374,3.1042913136249983,2.9626685011873115,3.437639304985032,3.5539237791195744,3.413695676700186,3.441562347821853,3.215149450814698,2.9523776811591724,3.354792664897037,2.877007207331465,2.936486302640044,3.248736238840177,3.2853497092298856,2.789582885730433,2.8697158095459443,3.4658534339726508,3.107026587608858,2.955165625045806,3.3120950903979303,2.8145692906344126,3.162089555393633,2.9745345142590534,3.115389032330192,2.8725743487084823,3.050196933471235,3.2147086318833535,3.1314102465399523,2.9291076030838035,2.9371318990891417,3.2634562851302795,2.9740970468814476,2.9713939349220153,3.137394348182417,3.1195712168245437,3.544715546287769,3.1201340066430068,2.877122653812302,3.2896358668412544,3.280909477282417,3.309808515876165,3.3401026479845934,3.3421227360748738,3.244323518211209,3.6799619879360876,3.3935677647216074,3.1245449520949107,3.15055718839138,3.0609457407778136,3.032733323955201,3.248153425075126,2.9409960332629037,3.3322512233516006,3.268825678969758,3.1852602509149794,3.0192129839076536,2.870970067746517,3.2070703469666935,2.9558249191774153,3.21415589243058,2.973705549664388,3.302544131608477,3.372889756635368,2.859605602579789,2.901857879754068,3.1650031044868348,2.879288335064444,3.363808790936767,3.3932739162766636,2.9626331310350964,3.3456257929698516,2.841888680287348,3.0329109038755697,3.283278108605523,3.095983452009897,2.970619167642916,3.0627855795051397,2.786162967071876,3.117445273501352,2.801541016069077,3.1414895044850777,3.1089021115206994,3.120321891451913,2.973695052155652,3.0260222154532053,3.0045847643118297,3.1347861429075685,3.270276418926352,2.7817156217539742,3.0085847294519996,2.868361097096945,3.4151909296135283
smo,2,3,3.4038234766940536,3.393604921106456,3.2682051546236197,3.336413332875085,3.0281620624371626,3.1538609542969875,3.216683544048432,2.936368748642143,3.2790652411509895,3.1839754466368904,3.6284698687609716,3.256762160052482,3.2483292179619783,3.6717477264232383,3.3188486943449913,2.958578755292476,3.0126509419894285,3.4831812969596,3.281189236609211,3.4482792436765073,3.0323669262728954,3.2304683982575773,3.6597925410509227,3.750170842437537,3.4705349909876366,3.271719845064902,3.0838923919755543,3.39528294571178,3.059434405211867,3.40327106738221,3.178600048304344,3.131124322740558,3.309662957790316,3.0825255139912953,3.3023662172936428,3.570289782804969,3.0186792314182536,3.2437348900820324,3.2215200873608674,3.0053242338362383,2.9783880970787138,3.4175621904554774,3.123950050787393,3.2640099623855843,3.5159877505376995,3.20301421937445,3.5373536010905076,3.501063320274048,3.3432140449695558,3.78073855062072,3.4154621716446205,3.346594325643293,3.2518831857107005,3.2338174375453566,3.344929630239994,3.3806009057406667,3.329687509441424,3.3094304875034353,2.9526611228166986,3.351228861417152,3.4330263811610253,3.1624075454463143,3.521011589919784,3.2066455556744846,3.0960230010015444,3.2306111073822095,3.636639206696195,3.1414500558058496,3.095547267282165,3.2759725448193984,3.530373295461878,3.1815500130369356,3.6815475261802844,3.3522473312932712,3.294905112056762,3.679957994886122,3.0502285075333413,2.8766299922788208,2.9050962869178307,3.093303674973913,3.9913042395713516,3.298212455960537,3.1161570586775924,3.466587016016298,3.568575864677509,3.2078014859073756,3.0406031202744246,3.233118975078312,3.2653766200734786,3.214412388674737,3.700512296436096,3.2537826754275043,3.401607080321256,3.3070093017553677,3.118551888384411,3.2715173627479492,3.3458662927667575,3.3263839193074265,3.2792298957980117,3.629339595396262
smo,4,0,2.902643253915895,3.5694613311552668,3.4764957403440295,3.3807248960802276,3.2895089864809743,3.2580634736784253,3.803894828231768,3.5640620205241325,3.2299648633467366,3.2113374990237302,3.055959190860727,3.90023522694023,3.443168160380017,3.397510254985606,3.183564358197951,3.39768856694392,3.339593027768328,3.27427334913636,3.242414914576856,3.637843938238189,3.4390170738058137,3.3100770050374857,3.5734432672191017,3.6776622902219156,3.604065981006494,3.606356288573324,3.142094033822545,3.032493255506907,3.3075431925989123,3.5386410543419653,3.5589434811954366,3.3461306345548874,3.221209641498139,3.1173676085245074,3.492264345496534,3.065162692145849,3.298719752551106,3.2328854781549747,3.1380445261938292,3.3188288133955965,3.668629505853529,3.338109415904803,3.133486427239256,3.4378302248347103,3.4524378475589383,3.6780783794566014,3.1616299713288964,3.246398813550711,3.2024423996158444,3.199890284127687,3.0824891358120428,3.4445860674095794,3.245356086684586,3.136251900493559,3.3145103141814167,3.2188324215801805,3.410169223161978,3.2106554227268873,3.405399991849931,3.109631085321796,3.4722434053038747,3.2548118389908707,3.8222704463697217,3.2354909779107777,3.2978375067355716,3.5864046520114754,3.266257721083266,3.292430794215309,3.1421896475923,3.5305616363510284,3.045895046612762,3.4190735706830675,3.155106764411477,3.6064979589709503,3.5194716647185125,3.703018790802164,3.358597476091073,3.2656902724756725,3.0536365521549023,3.6920166870708266,3.4429606032270446,3.0492944627239953,3.3222048163751605,3.3559720619093882,3.5667728815005666,3.2954127931688584,3.7730762403663296,3.0869677112940823,3.32512265915263,3.4460590296351183,3.505692114148857,3.325828944756758,3.3406965540839675,3.8788079153293182,3.3056958093040394,3.2876878645401337,3.294534951075358,3.3922672362153423,3.4774953167661353,3.4834538372875117
smo,4,1,2.788442629342366,2.799173584731291,2.819838457634047,3.2230801067053854,2.7505296573786273,2.750356897158512,3.017473102870137,2.8575142022654205,2.6174916394981476,2.9943903434764882,2.780627639744587,2.9131411524337776,2.7384011360705975,2.884003759493713,2.825053831454502,2.6070679004422135,2.9830020781277944,2.6044936128566785,2.863901354085625,3.1305718437088066,2.8703827670302675,2.78953860807726,2.944801196188845,3.173531107395143,2.6331638736723333,2.859556115906289,3.001104851855176,2.785944135377253,3.5394465567178104,3.3763593448360427,2.8808931082908753,2.95382793857386,3.036576247733094,2.8016230367974044,2.9504818207297028,3.001128885511617,2.8173460266393726,2.9267253802262303,2.9394517826152695,3.019608713256379,2.817560314484296,2.7711960356152363,2.8017761316757768,2.848097319993062,2.946038522102122,2.893679531249014,3.087477504683541,2.8992324852750446,2.7651741941397563,2.8815296279884897,2.8182471639080533,2.849819933210668,3.097909691357203,2.9104712541743076,2.837734743732969,2.875252646391951,2.774890758759679,2.8657855251285946,2.933828988686926,2.87637308412718,2.7894953342165403,2.9252431957409812,2.965577280609951,2.826812685993203,2.8963624424473524,2.5311748672753134,2.735657334863905,3.0287889679684934,2.6789083762412056,3.052098647464539,2.7798674576495546,2.7972216887093806,3.0103101700524784,3.0156589596394388,2.7644552234604616,3.1379660184057765,2.5413136153040847,2.8929968447047467,2.835732137760886,2.935712865771979,2.7173611236765822,2.905486194466072,2.7143011055865816,2.8957948377045484,2.9858044770335828,2.7632882722122694,2.7838385260650433,3.0722888085173268,2.837068824084752,2.8438523836713085,2.879916931908543,2.9074759075747316,2.888280171322115,2.96746702217218,2.8822772790961766,3.0918662475609384,2.9491028387369735,2.833383206109514,2.8963482391361848,2.994699472982305
smo,4,2,2.9747044744317934,3.0032421476337072,3.3027773681708346,2.739017407776818,3.106405509757889,3.08341494714425,3.2527270836290065,3.7108478634164768,3.1044325680308447,3.297028823623381,2.954977109960612,2.9840557772645626,2.946365926036827,3.1188694472582985,3.013780300562336,3.0210428511944327,3.1368063369914316,3.0500850150055436,2.9803630763419657,3.3549558805667767,3.1257125230982497,3.1920963625836447,3.2512115059758866,2.838921196672675,2.7236684431368188,3.028912805284705,3.1551388095643165,3.043318209158376,2.7699646792635733,3.171225956765692,3.248561731487624,3.1228770037271625,2.892973524518897,2.999878272481835,3.241079053546348,2.9791550081652596,2.9357948390849344,3.1184334908086297,2.9298733570028803,3.089923191014211,3.069122198179785,3.0496425096714095,3.0990845461301713,3.1992507708366205,2.9703446233045905,2.9606799910560033,2.8405639670886433,3.1620232879181307,3.0375628173288853,2.825324347626472,2.9666475438060824,2.9830585809420964,2.983060534293745,2.9560691837823097,2.910581961388677,3.032354081338695,3.1999775918793247,3.1924183048969694,2.9088602742312055,3.1949353266818843,3.2919533217788337,2.956412949574246,2.9592731038533984,3.28961188255359,3.153075235413556,3.2939335506125937,2.9947800070286044,2.782919439501888,2.8027868683944734,2.999711942670469,3.240586537870387,3.0118920825358,3.004802320818538,3.027817315431202,2.9834401921275937,2.8359317286317838,2.8115606311403614,2.891616964970758,3.1098050646191906,2.9542968195410695,3.24795100562504,2.965998976873164,3.2787723195187164,3.0618604396833864,3.073256274300797,3.156118107133063,3.027500030141042,2.8523459456504483,2.75797108038177,2.866687877057253,3.0265886328310754,3.0633012284576346,2.931115450461099,3.0926748089227316,2.921180036787575,3.196934740160759,2.9706595312712154,2.9941141229006636,3.0754496547520644,3.038878254002306
smo,4,3,3.1257240270143973,2.8498118844238225,3.068830667380273,2.8397037232262057,2.9182376695794066,3.0966153599775748,3.1560259980590466,2.851551987260188,2.783218856549196,2.832007444795034,3.2567607231340023,2.9395874159837723,2.9034808648966677,2.8814661055968362,3.051406874541654,3.3034103461869395,2.9554680506320383,2.739666605056378,2.8510029197448366,2.9902907732197956,2.9271817601604617,3.189253008005913,2.981962902815341,3.179274417335783,3.2052042194321357,3.194397148865614,3.1073097285032407,2.8949096647300236,3.2413808615741337,2.750411726564773,3.082137376369071,2.767296358797563,2.834660975106318,3.1601815787239036,3.026838785169258,3.1441487696385466,3.03607576279691,3.070384320426171,2.795651386368231,3.119869847255509,3.113482386167032,3.0117649803777424,3.3414518038367707,2.873373176609981,2.899804897059833,2.9229553894457405,2.969652468133517,3.166808158491021,2.9290103180127534,2.847499681982279,2.6529815875294482,3.4482237132565334,3.131993112549879,2.952097475430715,3.116331075976146,3.066582882671624,2.9280148586456503,2.9334643899537625,2.992977545123135,2.9916365172667105,3.021326825913993,3.0543810894670704,2.9566078378481793,2.7813035023701103,2.819854047139526,2.952505958893051,3.1793618782164597,2.9633160424345473,3.100714479210502,3.191585701768973,3.053301955361458,2.7945364809346347,3.0595974869908216,2.915738885994541,2.8510221277036987,3.0217538451580785,2.629498940743654,2.8977094956964717,2.9582938964267242,2.8468611007265165,2.7922715015355157,2.9276913283145545,3.0655823221895555,2.93921021443113,2.9456935305231053,2.792872848228904,2.8557710915439007,2.9193656317843266,3.0666468639997486,3.025244209926167,2.799621768067875,2.9334892101912,2.9577936469352375,2.92518789760249,3.203387282032174,3.1473893354578033,3.2016569200230363,3.015453607434104,2.846753772454139,2.7445682384150283
fin,1,0,4.330796467994189,4.01784713490768,4.800496811965129,4.272159186941641,4.532599867337103,4.610522155863968,4.563648186692343,4.370891049546426,4.280485224949107,4.376903299570455,4.752792365324789,4.21470357854389,4.211057870926374,4.556019598267712,4.253240161864005,4.2960430379025905,4.483175224563679,4.741787393815208,4.83908157737701,4.734367752127256,4.347544298713718,4.639817985360228,4.49401371398155,4.475675431192126,4.394543710381235,4.406543543321811,4.386911043132608,4.736004886530571,4.424188322236112,4.570706842464154,4.733246009259241,4.9069180330440165,4.480524097208679,4.434130646219862,4.583995144465645,4.5198879476674225,4.573970165448939,4.713657723199898,4.778595372346833,4.902681785769071,4.526187887396551,5.047894920016386,4.544149065213556,4.767932204688814,4.527514632921086,4.590863115898003,4.315763096956913,4.12273288048646,4.433139247464401,4.852055679953276,4.2864882726619,4.456186049235083,4.5017688022299565,4.58648999661313,4.646896137867059,4.517051986986651,4.750440826040693,4.418809313938313,4.304102459259671,4.425279991151144,4.49397782794727,4.2399919517017155,4.338865545590539,4.671384664338999,4.7239991344458865,4.433387827636185,4.4280691598456805,4.77947211545507,4.618182918333798,4.168164653876712,4.123305853010208,4.663452330204882,4.519937312068571,4.452021471979945,4.765471913588715,4.663029901787585,4.577221220662425,4.702506047652761,4.376395072813078,4.851399431485486,4.121290043169399,4.817539772546883,4.343220419172181,4.195643185022335,4.534872848342106,4.479145421420325,4.305367848186059,4.482383582125262,4.019695053833592,4.9289293341196565,4.178643883675157,4.9700308815435,4.7246878515970225,4.54192648500947,4.7767200828175005,4.627185872900888,4.359192351091187,4.110200595376935,4.6697517229995436,4.4578958271333216
fin,1,1,4.643387399538488,4.097979770070161,4.369340732827867,4.214887584816556,4.6513727494357795,4.408438197716684,4.231756702239071,4.4041777467160035,4.572679518522076,4.20035261873428,4.591479080475902,4.200911420985456,4.212312959432623,4.298883318213879,4.150489134690035,4.360085291613352,4.2531420283170815,4.334328825532868,4.369551663810104,4.3795733296182835,4.107551081769206,4.087961967693276,4.359072969433579,4.112372482976205,4.5983144306966395,4.41111925457502,4.571734493389815,4.738197158423368,4.488841041882866,4.4915232061990125,4.318945017673883,4.969826278110833,4.957102689112938,4.284568495381761,4.393070136868622,4.406155766781435,4.799399804042831,4.274689558553641,4.4911836265787795,4.186681809252365,4.118374133402008,4.963364814975201,4.25872744867357,4.637899629717326,4.547969089291127,4.736343362503348,4.488938660411132,4.173308500573593,4.253983582629912,4.5782068479221145,4.373313049469178,4.6405527354467955,4.347344033861608,4.425277765090035,4.579827532585725,4.380135314217491,4.32936855123093,4.346229314302882,3.929284035969968,4.662302285055826,4.405725890376793,4.146354104513348,4.57737552737267,4.423439249539047,4.457187163058415,4.022256481472405,4.174685229380946,4.549686408580973,4.808524667191481,4.505990336409283,4.030724818004353,4.3141318297207745,4.752404456968721,4.527990366864638,4.542293801711786,4.008036014294395,4.97422544957424,4.316315131376635,4.1025017290939285,4.898121941417978,4.800507445061298,4.676480754836844,4.437831395359149,4.42409987565469,4.309917900598842,4.439373798131228,4.7071477926093905,4.378900093050819,4.511703274512237,4.337992351555214,4.1199132293406375,4.796036543528834,4.663451181392177,4.0650619569930395,4.301897936131725,4.400493082694166,4.5496664922220456,4.442020864315857,4.298360971359429,4.124021171595264
fin,1,2,3.4536303404561757,3.691250745368211,3.3293947664995254,3.4171780535080405,3.3826254826913327,3.2889464615770043,3.2156075505034636,3.3567924116469183,3.490266268843798,3.154181539391691,3.518354977201965,3.5203042981012196,3.583760356605461,3.2918069568374047,3.392431636028498,3.5875550939313423,3.4225916924707103,3.4306727414642717,3.3792579793030875,3.5022657310696563,3.188916034335168,3.17705274636366,3.3356187534505684,3.0296227901670636,3.5792458635000157,3.3493191595874476,3.5345070426056298,3.488176250578245,3.547442104515283,3.528460144427384,3.471865479827631,3.5729042142893817,3.653800696043323,3.365279061207561,3.870039787827627,3.2714528267938867,3.7299924108559854,3.400258520072543,3.5698489862421963,3.3875777506049927,3.3855169228211386,3.5093335646525894,3.6495649229121088,3.5595049533787932,3.741504524751295,3.449329693549978,3.5302275297338714,3.4405054324716176,3.552605705168348,3.4444826765168504,3.5312132637653546,3.7757325769478114,3.3726108513953665,3.4945905165993665,3.645214409874298,3.3479787291004968,3.406579219858923,3.4047777968002406,3.2300156181108797,3.8065192556119607,3.356399341213847,3.369800633461362,3.3956934810028168,3.6064231790061427,3.3583849086223787,3.3747226930830387,3.3834276341872997,3.5713307660854356,3.3200732792595287,3.601069522519369,3.803401217667532,3.4941727672368392,3.63698128607869,3.655939305921053,3.4264478486542727,3.190062740605987,4.025815517256724,3.3298931102634794,3.442431139411053,3.9544267882811965,4.0483727152020155,3.531291865874677,3.4395494450962314,3.3181689495394373,3.2905023739213113,3.4363742498306076,3.7939592968810922,3.5736513596711195,4.013449851059934,3.1459801825988403,3.5311181066385027,3.4669268405889664,3.6576840514229576,3.188124706941065,3.527338879619553,3.639148400464886,3.322841590528148,3.7025623777237504,3.554856787845043,3.3022348055732587
fin,1,3,2.3541158022134594,2.349029441973338,2.30864196251792,2.4416833529359954,2.331730770721113,2.430734708033994,2.5246446975825987,2.3486555472394115,2.578266765991523,2.399201116438575,2.5078043932001797,2.4627127989904065,2.4572299113747196,2.493624421706756,2.414209818803114,2.430880022233389,2.429751383520654,2.4562494413407454,2.4226188044095784,2.3838249196863632,2.294380163922955,2.224710845025273,2.2798419020186533,2.494386135708966,2.2150778648251777,2.239418380815348,2.525291148529446,2.458574826088385,2.5927729497226775,2.295221612735084,2.371231529941735,2.380773799138849,2.409836781574325,2.4116104275777817,2.4875669537019283,2.239697245602691,2.4814525824968623,2.1769140273205427,2.3201032233056873,2.2391240243066024,2.324715936704629,2.498475803546513,2.4412559681486807,2.445429498062245,2.706092955226205,2.455480472119169,2.531492438250227,2.5797643039388896,2.517635424559436,2.504651399513255,2.4193142480149357,2.4670961257141295,2.5515884405497613,2.3093226549744705,2.3776933098862196,2.3443154997058495,2.4566911397286932,2.5108577285929434,2.3198929448317447,2.5343166223037206,2.364308452616763,2.337518410987042,2.4246105724846467,2.322883319436901,2.353216293131557,2.2559804372325045,2.3827146979172804,2.3778492595076433,2.2914236488580517,2.5402385854436136,2.5205181195639184,2.232785801868789,2.4179609793424657,2.4353404308676634,2.5365226175547133,2.3491484836228533,2.568334418687708,2.4517968191013013,2.399856173585053,2.465124799060733,2.6557838524286095,2.2853035198595824,2.3840841184989694,2.2733093975646312,2.294922185955218,2.451001721444593,2.416426911565856,2.6539447418166606,2.361427766977659,2.389541199481478,2.3964435065639282,2.342969565270869,2.4035137673276363,2.327149224210938,2.4293900907811437,2.4060946722493313,2.509291087313532,2.5256996195943575,2.3925199022786625,2.665682318814005
fin,2,0,4.40330546069009,4.361326899310339,4.768207514626477,4.421813540655978,4.7219693539461876,4.357247235538701,4.23626797692386,4.4543119730924055,4.240013670741537,4.395327273794125,4.518829374716461,4.207616775524014,4.350285793444932,4.307496265340166,4.431992349049585,4.556012691842934,4.656048048147163,4.664830509157641,4.642771495843181,4.23415007104314,4.374842220629156,4.479695014507081,4.892528981280618,4.584415328213208,4.488318891649955,4.290669629128982,4.215862848629233,4.271269991748177,4.997676105146119,4.181837983312493,4.193949060585361,4.392324917133075,4.48419198089851,4.284560029608177,4.523658250841166,4.449596000403528,4.265367839522872,4.458371279730465,4.468135532744991,4.648325566091024,4.575069539677733,5.011818021051015,4.8228042564460605,4.700635876235376,4.714694071993857,4.811326622575402,4.551830060082566,4.368713676058038,4.524901498730631,4.643387007023807,4.589405012556236,4.437895780589553,4.2727400911125155,4.852072484579964,4.54976789079797,4.488716037881503,4.754456799760427,4.729565334167287,4.420759684400023,4.380685414427336,4.772815749215604,4.737894185790449,4.6327870590177485,4.386776881050591,4.804765678020562,4.585556499456636,4.554712050052901,4.531319046028067,4.70907223485149,4.930402258070144,4.188540411303691,4.492398825419065,4.574507311356383,4.483779346719567,4.325384446499386,4.655041571054868,4.294310371917294,4.882627824696449,4.4978449623609835,4.284663391151999,4.471756265739006,4.656787249277247,4.773233694360817,4.416865722718558,4.404522679111919,4.552758054706659,4.1779007707975095,4.4221295803394955,4.125290667814163,4.785143952206755,4.283116360701397,4.6695713802327115,4.6583375636839435,4.619714807940552,4.869626143196936,4.403799455948548,4.666803192522977,4.793415564524981,4.741477178452836,4.5108150395947355
