Stopping Criterion,Distribution,MC/QMC,abs_tol,solution,n_samples,time
CLT,IIDStdGaussian,MC,0.07720000000000003,2.197862351938568,10028.0,0.0019180153334067047
CLT,IIDStdGaussian,MC,0.07740000000000004,2.1977794617798403,9987.0,0.0017255750008189352
CLT,IIDStdGaussian,MC,0.07760000000000003,2.200960771689324,9946.0,0.002799754666436153
CLT,IIDStdGaussian,MC,0.07780000000000004,2.2005647254634626,9906.0,0.0024946729996978925
CLT,IIDStdGaussian,MC,0.07800000000000004,2.2015310560370436,9865.0,0.0019147153325320687
CLT,IIDStdGaussian,MC,0.07820000000000003,2.202850627574874,9825.0,0.001982600667057947
CLT,IIDStdGaussian,MC,0.07840000000000004,2.203844689265079,9786.0,0.0014783883331498753
CLT,IIDStdGaussian,MC,0.07860000000000003,2.202271246913801,9746.0,0.0013743196662593011
CLT,IIDStdGaussian,MC,0.07880000000000004,2.203842105297502,9707.0,0.002077187333270558
CLT,IIDStdGaussian,MC,0.07900000000000004,2.2014797854510597,9669.0,0.0020556186658116835
CLT,IIDStdGaussian,MC,0.07920000000000003,2.202212836186637,9630.0,0.001739328999974532
CLT,IIDStdGaussian,MC,0.07940000000000004,2.1993483705577184,9592.0,0.0023592276659959075
CLT,IIDStdGaussian,MC,0.07960000000000003,2.201219131228977,9554.0,0.002316247665779277
CLT,IIDStdGaussian,MC,0.07980000000000004,2.1999146448723397,9517.0,0.002007018333339753
CLT,IIDStdGaussian,MC,0.08000000000000004,2.1997546457057924,9479.0,0.0014040203326051899
CLT,IIDStdGaussian,MC,0.08020000000000004,2.1996692671213696,9442.0,0.0018740153336693766
CLT,IIDStdGaussian,MC,0.08040000000000004,2.1988972279189745,9406.0,0.0014058366662842066
CLT,IIDStdGaussian,MC,0.08060000000000003,2.195986218350216,9369.0,0.0027852330003952375
CLT,IIDStdGaussian,MC,0.08080000000000004,2.1949700681483475,9333.0,0.0019177509996855708
CLT,IIDStdGaussian,MC,0.08100000000000004,2.193718155393876,9297.0,0.002331659999981639
CLT,IIDStdGaussian,MC,0.08120000000000004,2.197295975776998,9261.0,0.002130675333319232
CLT,IIDStdGaussian,MC,0.08140000000000004,2.1978350351913556,9226.0,0.0019392480001746055
CLT,IIDStdGaussian,MC,0.08160000000000003,2.1989085986078063,9191.0,0.0014576956673408858
CLT,IIDStdGaussian,MC,0.08180000000000004,2.20059974650353,9156.0,0.001763425000414524
CLT,IIDStdGaussian,MC,0.08200000000000005,2.20069282023123,9121.0,0.0016041566668718588
CLT,IIDStdGaussian,MC,0.08220000000000004,2.2023753684255194,9087.0,0.0025783919997290163
CLT,IIDStdGaussian,MC,0.08240000000000004,2.2020978194141545,9053.0,0.0024249376668497766
CLT,IIDStdGaussian,MC,0.08260000000000003,2.204050327936919,9019.0,0.0018479456666682381
CLT,IIDStdGaussian,MC,0.08280000000000004,2.204634599915607,8985.0,0.0022515570005149734
CLT,IIDStdGaussian,MC,0.08300000000000003,2.206433121693531,8952.0,0.0016637159994085475
CLT,IIDStdGaussian,MC,0.08320000000000004,2.207115293776185,8919.0,0.0013170956669152172
CLT,IIDStdGaussian,MC,0.08340000000000004,2.2058976117491333,8886.0,0.002170463666213133
CLT,IIDStdGaussian,MC,0.08360000000000004,2.2060436565347894,8853.0,0.0015184813340359444
CLT,IIDStdGaussian,MC,0.08380000000000004,2.2094689560332625,8821.0,0.0016382159998708328
CLT,IIDStdGaussian,MC,0.08400000000000003,2.2103466594360435,8789.0,0.002298990667137938
CLT,IIDStdGaussian,MC,0.08420000000000004,2.209911104351336,8757.0,0.0017903169997831962
CLT,IIDStdGaussian,MC,0.08440000000000004,2.211273064173473,8725.0,0.0018075353327731136
CLT,IIDStdGaussian,MC,0.08460000000000004,2.2109683221243746,8693.0,0.001413166667286229
CLT,IIDStdGaussian,MC,0.08480000000000004,2.2126143482359795,8662.0,0.0014150960002249728
CLT,IIDStdGaussian,MC,0.08500000000000003,2.209578540138536,8631.0,0.0018801853342059378
CLT,IIDStdGaussian,MC,0.08520000000000004,2.2102255170623826,8600.0,0.0018012100002427662
CLT,IIDStdGaussian,MC,0.08540000000000005,2.2090295111792657,8569.0,0.001783644666526622
CLT,IIDStdGaussian,MC,0.08560000000000004,2.2099892908435117,8539.0,0.002420646666602503
CLT,IIDStdGaussian,MC,0.08580000000000004,2.2084655956228785,8509.0,0.002106716333704147
CLT,IIDStdGaussian,MC,0.08600000000000003,2.2071429330833165,8479.0,0.0018963836664624978
CLT,IIDStdGaussian,MC,0.08620000000000004,2.2084137339787238,8449.0,0.0013052239998311659
CLT,IIDStdGaussian,MC,0.08640000000000005,2.2085408200912235,8419.0,0.0013545393327755544
CLT,IIDStdGaussian,MC,0.08660000000000004,2.2078178669519386,8390.0,0.0018254599999636412
CLT,IIDStdGaussian,MC,0.08680000000000004,2.20707882026866,8361.0,0.0020100773332766644
CLT,IIDStdGaussian,MC,0.08700000000000004,2.209000691282369,8332.0,0.001703526999942066
CLT,IIDStdGaussian,MC,0.08720000000000004,2.20754215112233,8303.0,0.002589228333211698
CLT,IIDStdGaussian,MC,0.08740000000000005,2.20701294669597,8274.0,0.0015750059992569732
CLT,IIDStdGaussian,MC,0.08760000000000004,2.207298473327322,8246.0,0.001980684332617481
CLT,IIDStdGaussian,MC,0.08780000000000004,2.2060043071239948,8218.0,0.001273872333210117
CLT,IIDStdGaussian,MC,0.08800000000000004,2.2041268276746586,8190.0,0.0015939746669270487
CLT,IIDStdGaussian,MC,0.08820000000000004,2.2049239140059265,8162.0,0.0018245236666795488
CLT,IIDStdGaussian,MC,0.08840000000000003,2.20661269325921,8134.0,0.0019949753332184628
CLT,IIDStdGaussian,MC,0.08860000000000004,2.2065209071210474,8107.0,0.001443751999734862
CLT,IIDStdGaussian,MC,0.08880000000000005,2.206720520820487,8080.0,0.002410587000364709
CLT,IIDStdGaussian,MC,0.08900000000000004,2.2069577622633987,8052.0,0.0015867526672082022
CLT,IIDStdGaussian,MC,0.08920000000000004,2.2063303097313924,8026.0,0.0018078563328648063
CLT,IIDStdGaussian,MC,0.08940000000000003,2.205167742897372,7999.0,0.001918974333117755
CLT,IIDStdGaussian,MC,0.08960000000000004,2.2045563646704194,7972.0,0.0024261313331711185
CLT,IIDStdGaussian,MC,0.08980000000000005,2.204374431061365,7946.0,0.0012720383341123427
CLT,IIDStdGaussian,MC,0.09000000000000004,2.2053416482512604,7920.0,0.0014995483331100938
CLT,IIDStdGaussian,MC,0.09020000000000004,2.2089137307595084,7894.0,0.0015736629999688982
CLT,IIDStdGaussian,MC,0.09040000000000004,2.208373331773456,7868.0,0.002360641000147249
CLT,IIDStdGaussian,MC,0.09060000000000004,2.2107484453920816,7842.0,0.0015599719996923038
CLT,IIDStdGaussian,MC,0.09080000000000005,2.214934411172834,7817.0,0.0015886110001398872
CLT,IIDStdGaussian,MC,0.09100000000000004,2.2138263761441825,7791.0,0.0015583239995369997
CLT,IIDStdGaussian,MC,0.09120000000000004,2.2129051996923588,7766.0,0.0016449653327678486
CLT,IIDStdGaussian,MC,0.09140000000000004,2.2142368643410597,7741.0,0.0017386436678255752
CLT,IIDStdGaussian,MC,0.09160000000000004,2.2107959486395505,7716.0,0.0017865103339621176
CLT,IIDStdGaussian,MC,0.09180000000000005,2.2124450564797016,7692.0,0.0014561556666497684
CLT,IIDStdGaussian,MC,0.09200000000000004,2.215235990807086,7667.0,0.001954619333143152
CLT,IIDStdGaussian,MC,0.09220000000000005,2.2133034587765015,7643.0,0.0017130363327548064
CLT,IIDStdGaussian,MC,0.09240000000000004,2.2125368823862894,7619.0,0.0016988280003715772
CLT,IIDStdGaussian,MC,0.09260000000000004,2.2107275514427296,7595.0,0.0012678363333786062
CLT,IIDStdGaussian,MC,0.09280000000000005,2.2122756550017244,7571.0,0.0012962320003377197
CLT,IIDStdGaussian,MC,0.09300000000000004,2.2153828488802403,7547.0,0.0021375353335315594
CLT,IIDStdGaussian,MC,0.09320000000000005,2.215362417079742,7524.0,0.0011810886668778646
CLT,IIDStdGaussian,MC,0.09340000000000004,2.2138910696903307,7500.0,0.0022998296669053766
CLT,IIDStdGaussian,MC,0.09360000000000004,2.2143271569199734,7477.0,0.0018398739994154312
CLT,IIDStdGaussian,MC,0.09380000000000005,2.215751244936032,7454.0,0.001759145999434016
CLT,IIDStdGaussian,MC,0.09400000000000004,2.2191454520833873,7431.0,0.0019079939993389416
CLT,IIDStdGaussian,MC,0.09420000000000005,2.2175758351744754,7408.0,0.00208696933320122
CLT,IIDStdGaussian,MC,0.09440000000000004,2.216626405704748,7385.0,0.0013408016669321416
CLT,IIDStdGaussian,MC,0.09460000000000005,2.215376918072278,7363.0,0.0015040513335407013
CLT,IIDStdGaussian,MC,0.09480000000000005,2.2140022475765475,7340.0,0.0017738839997036848
CLT,IIDStdGaussian,MC,0.09500000000000004,2.213876882865033,7318.0,0.0024227080005706134
CLT,IIDStdGaussian,MC,0.09520000000000005,2.212177274320832,7296.0,0.0014997243330678127
CLT,IIDStdGaussian,MC,0.09540000000000004,2.21144815077271,7274.0,0.0018917676661658334
CLT,IIDStdGaussian,MC,0.09560000000000005,2.210653714738208,7252.0,0.001663026333214172
CLT,IIDStdGaussian,MC,0.09580000000000004,2.210690662876276,7230.0,0.0015539976666332223
CLT,IIDStdGaussian,MC,0.09600000000000004,2.2089859988268756,7209.0,0.00115522599965819
CLT,IIDStdGaussian,MC,0.09620000000000005,2.2070813797284394,7187.0,0.0012388563324445083
CLT,IIDStdGaussian,MC,0.09640000000000004,2.204881106772572,7166.0,0.002132390666398957
CLT,IIDStdGaussian,MC,0.09660000000000005,2.203526390325116,7145.0,0.0013344803331468331
CLT,IIDStdGaussian,MC,0.09680000000000004,2.2082778921087636,7124.0,0.001608932333207728
CLT,IIDStdGaussian,MC,0.09700000000000004,2.208033888347205,7103.0,0.0015970933327480452
CLT,IIDStdGaussian,MC,0.09720000000000005,2.2061100492848182,7082.0,0.0015501380003115628
CLT,IIDStdGaussian,MC,0.09740000000000004,2.20540092038047,7062.0,0.00157409333345034
CLT,IIDStdGaussian,MC,0.09760000000000005,2.2054379035580682,7041.0,0.0017512009999336442
CLT,IIDStdGaussian,MC,0.09780000000000004,2.205633220831181,7021.0,0.0013855170000169892
CLT,IIDStdGaussian,MC,0.09800000000000005,2.2087855828396283,7000.0,0.00117731233331142
CLT,IIDStdGaussian,MC,0.09820000000000005,2.2087831016205426,6980.0,0.0020663546668705144
CLT,IIDStdGaussian,MC,0.09840000000000004,2.2062861336859703,6960.0,0.001693293666903628
CLT,IIDStdGaussian,MC,0.09860000000000005,2.2044370249177248,6940.0,0.0019547856669911803
CLT,IIDStdGaussian,MC,0.09880000000000004,2.2025782382254575,6920.0,0.001458383333859577
CLT,IIDStdGaussian,MC,0.09900000000000005,2.204610807886123,6901.0,0.0012899753334446966
CLT,IIDStdGaussian,MC,0.09920000000000005,2.208438213445605,6881.0,0.0017046633335363974
CLT,IIDStdGaussian,MC,0.09940000000000004,2.2094918162690473,6862.0,0.0018852670000342187
CLT,IIDStdGaussian,MC,0.09960000000000005,2.2102120358380053,6843.0,0.0012443363326989736
CLT,IIDStdGaussian,MC,0.09980000000000004,2.2100362312808564,6823.0,0.0011612696665300366
CLT,IIDStdGaussian,MC,0.10000000000000005,2.213443280506171,6804.0,0.0015050766669446602
MeanMC_g,IIDStdUniform,MC,0.002,2.1685859182555953,14140541.0,4.663590247999916
MeanMC_g,IIDStdUniform,MC,0.0022,2.1683661598219994,11704100.0,3.8610998659993734
MeanMC_g,IIDStdUniform,MC,0.0024000000000000002,2.168674807462571,9849662.0,3.243149390333201
MeanMC_g,IIDStdUniform,MC,0.0026000000000000003,2.168496388085759,8405442.0,3.2591897056669645
MeanMC_g,IIDStdUniform,MC,0.0028000000000000004,2.168390449419234,7258681.0,2.385531316665947
MeanMC_g,IIDStdUniform,MC,0.0030000000000000005,2.167940327777708,6332875.0,2.0883563846673496
MeanMC_g,IIDStdUniform,MC,0.0032000000000000006,2.168269697228251,5574632.0,1.8458620686669747
MeanMC_g,IIDStdUniform,MC,0.0034000000000000007,2.1680582830880084,4945773.0,1.6408916079999472
MeanMC_g,IIDStdUniform,MC,0.0036000000000000008,2.1675264974270845,4418410.0,1.4671207730013218
MeanMC_g,IIDStdUniform,MC,0.003800000000000001,2.1673488023319307,3971787.0,1.3219914680000027
MeanMC_g,IIDStdUniform,MC,0.004000000000000001,2.1681711832738952,3590199.0,1.1956982306667971
MeanMC_g,IIDStdUniform,MC,0.004200000000000001,2.1684794179102123,3261583.0,1.08780339466648
MeanMC_g,IIDStdUniform,MC,0.004400000000000001,2.168784640336082,2976552.0,0.9948716943332935
MeanMC_g,IIDStdUniform,MC,0.004600000000000002,2.1691149727686843,2727710.0,0.9141472396665146
MeanMC_g,IIDStdUniform,MC,0.004800000000000001,2.1693150142194697,2509168.0,0.8396533293337901
MeanMC_g,IIDStdUniform,MC,0.005000000000000001,2.1693274598664214,2316188.0,0.7772349586666678
MeanMC_g,IIDStdUniform,MC,0.0052000000000000015,2.168574311379941,2144925.0,0.7223834310001015
MeanMC_g,IIDStdUniform,MC,0.005400000000000002,2.1692392486040757,1992230.0,0.6718264533331725
MeanMC_g,IIDStdUniform,MC,0.005600000000000002,2.1690418479880003,1855507.0,0.6286070956666663
MeanMC_g,IIDStdUniform,MC,0.005800000000000001,2.169327850754246,1732597.0,0.5863298293334083
MeanMC_g,IIDStdUniform,MC,0.006000000000000002,2.1693559661483657,1621697.0,0.551081175333214
MeanMC_g,IIDStdUniform,MC,0.006200000000000002,2.1691095883403175,1521285.0,0.5188302140001421
MeanMC_g,IIDStdUniform,MC,0.006400000000000002,2.169509301788194,1430077.0,0.49014787766645895
MeanMC_g,IIDStdUniform,MC,0.006600000000000002,2.169191181770282,1346977.0,0.4470917363329742
MeanMC_g,IIDStdUniform,MC,0.006800000000000002,2.169048313215083,1271050.0,0.42290964299900224
MeanMC_g,IIDStdUniform,MC,0.007000000000000003,2.1686020504422805,1201490.0,0.4019600173323852
MeanMC_g,IIDStdUniform,MC,0.007200000000000002,2.1691709571723274,1137603.0,0.3795886340006594
MeanMC_g,IIDStdUniform,MC,0.007400000000000002,2.1691488158705217,1078786.0,0.36251123833305127
MeanMC_g,IIDStdUniform,MC,0.007600000000000003,2.169473917488886,1024515.0,0.346164673667469
MeanMC_g,IIDStdUniform,MC,0.007800000000000003,2.1692348188906725,974331.0,0.3298511659995711
MeanMC_g,IIDStdUniform,MC,0.008000000000000004,2.169402024953942,927833.0,0.3139762216669624
MeanMC_g,IIDStdUniform,MC,0.008200000000000002,2.169153318832602,884667.0,0.3016527810001814
MeanMC_g,IIDStdUniform,MC,0.008400000000000003,2.1691987228490466,844521.0,0.2860898943332965
MeanMC_g,IIDStdUniform,MC,0.008600000000000003,2.1697177872622175,807118.0,0.27317861033346463
MeanMC_g,IIDStdUniform,MC,0.008800000000000002,2.1709716488048305,772214.0,0.2626951826665997
MeanMC_g,IIDStdUniform,MC,0.009000000000000003,2.1708962496896276,739590.0,0.2542975279999761
MeanMC_g,IIDStdUniform,MC,0.009200000000000003,2.17175175497138,709050.0,0.24321247433241902
MeanMC_g,IIDStdUniform,MC,0.009400000000000004,2.17235604793991,680421.0,0.23342530299911837
MeanMC_g,IIDStdUniform,MC,0.009600000000000004,2.171971533340354,653544.0,0.22423577599996256
MeanMC_g,IIDStdUniform,MC,0.009800000000000003,2.1724176819491716,628281.0,0.2188439086658036
MeanMC_g,IIDStdUniform,MC,0.010000000000000004,2.1738067801194054,604503.0,0.21093834133292452
MeanMC_g,IIDStdUniform,MC,0.010200000000000004,2.173251243699978,582096.0,0.20446368833351394
MeanMC_g,IIDStdUniform,MC,0.010400000000000005,2.1730122123227313,560956.0,0.19859333299912882
MeanMC_g,IIDStdUniform,MC,0.010600000000000004,2.173714035325537,540989.0,0.19254220466670327
MeanMC_g,IIDStdUniform,MC,0.010800000000000004,2.17406068115889,522109.0,0.18713085733361368
MeanMC_g,IIDStdUniform,MC,0.011000000000000005,2.174652531791893,504238.0,0.1817173676663515
MeanMC_g,IIDStdUniform,MC,0.011200000000000003,2.1746019511115557,487307.0,0.1769288219996573
MeanMC_g,IIDStdUniform,MC,0.011400000000000004,2.1743755263122604,471248.0,0.17271514633345456
MeanMC_g,IIDStdUniform,MC,0.011600000000000004,2.174466192073228,456005.0,0.16887381866581563
MeanMC_g,IIDStdUniform,MC,0.011800000000000005,2.175086040820734,441521.0,0.16467487200012934
MeanMC_g,IIDStdUniform,MC,0.012000000000000005,2.1745199891151015,427747.0,0.1607482959995347
MeanMC_g,IIDStdUniform,MC,0.012200000000000004,2.1746148750276633,414637.0,0.15841486733370402
MeanMC_g,IIDStdUniform,MC,0.012400000000000005,2.1736105009711686,402149.0,0.15373451066686053
MeanMC_g,IIDStdUniform,MC,0.012600000000000005,2.173232319625985,390245.0,0.14986357999987376
MeanMC_g,IIDStdUniform,MC,0.012800000000000004,2.1747893427338902,378888.0,0.14759978966624962
MeanMC_g,IIDStdUniform,MC,0.013000000000000005,2.1752774962946955,368044.0,0.14573479133287037
MeanMC_g,IIDStdUniform,MC,0.013200000000000005,2.174545108585877,357684.0,0.14161151499987076
MeanMC_g,IIDStdUniform,MC,0.013400000000000006,2.17408353905223,347780.0,0.13912170033351381
MeanMC_g,IIDStdUniform,MC,0.013600000000000006,2.1750367460637023,338303.0,0.13595628333375012
MeanMC_g,IIDStdUniform,MC,0.013800000000000005,2.175491143316155,329231.0,0.1343117133334696
MeanMC_g,IIDStdUniform,MC,0.014000000000000005,2.1763442159059134,320541.0,0.13167381766652397
MeanMC_g,IIDStdUniform,MC,0.014200000000000006,2.176873251609892,312210.0,0.12929410899960203
MeanMC_g,IIDStdUniform,MC,0.014400000000000005,2.177270883721546,304221.0,0.12650521099991843
MeanMC_g,IIDStdUniform,MC,0.014600000000000005,2.1764094678775403,296553.0,0.12462768099915895
MeanMC_g,IIDStdUniform,MC,0.014800000000000006,2.17738986791541,289191.0,0.12244813666681391
MeanMC_g,IIDStdUniform,MC,0.015000000000000006,2.177880811418137,282117.0,0.12059373566626164
MeanMC_g,IIDStdUniform,MC,0.015200000000000007,2.177051420792094,275318.0,0.11839289366616867
MeanMC_g,IIDStdUniform,MC,0.015400000000000006,2.1771012930386155,268779.0,0.10905261133302702
MeanMC_g,IIDStdUniform,MC,0.015600000000000006,2.1775072466715137,262487.0,0.10415562599943466
MeanMC_g,IIDStdUniform,MC,0.01580000000000001,2.178654624848296,256429.0,0.10185871866694167
MeanMC_g,IIDStdUniform,MC,0.016000000000000007,2.179051865889359,250595.0,0.09936358466681365
MeanMC_g,IIDStdUniform,MC,0.016200000000000006,2.179294970562802,244973.0,0.09699166000003363
MeanMC_g,IIDStdUniform,MC,0.016400000000000005,2.1797297785193455,239553.0,0.09567781133349247
MeanMC_g,IIDStdUniform,MC,0.016600000000000007,2.1784564455952364,234326.0,0.095019093333273
MeanMC_g,IIDStdUniform,MC,0.01680000000000001,2.178885241860965,229282.0,0.09487034899939317
MeanMC_g,IIDStdUniform,MC,0.017000000000000008,2.1795076087130165,224413.0,0.09049439166725885
MeanMC_g,IIDStdUniform,MC,0.017200000000000007,2.1787268104764226,219712.0,0.08805209533359933
MeanMC_g,IIDStdUniform,MC,0.017400000000000006,2.179046057151072,215169.0,0.08651658600016769
MeanMC_g,IIDStdUniform,MC,0.017600000000000005,2.1781063058454686,210780.0,0.08577521499986081
MeanMC_g,IIDStdUniform,MC,0.01780000000000001,2.178208409869348,206536.0,0.08616100966719387
MeanMC_g,IIDStdUniform,MC,0.01800000000000001,2.177861723464685,202431.0,0.08085828700010704
MeanMC_g,IIDStdUniform,MC,0.018200000000000008,2.1779122385549985,198459.0,0.08160392300002665
MeanMC_g,IIDStdUniform,MC,0.018400000000000007,2.179081866510937,194615.0,0.07996161466689955
MeanMC_g,IIDStdUniform,MC,0.018600000000000005,2.1797581461694473,190894.0,0.07881823599988518
MeanMC_g,IIDStdUniform,MC,0.01880000000000001,2.179159986836802,187289.0,0.07765905000087514
MeanMC_g,IIDStdUniform,MC,0.01900000000000001,2.1786977377927825,183797.0,0.07577672766637988
MeanMC_g,IIDStdUniform,MC,0.01920000000000001,2.1790764505828175,180413.0,0.07414438399973733
MeanMC_g,IIDStdUniform,MC,0.019400000000000008,2.179049538622903,177132.0,0.07470892033294756
MeanMC_g,IIDStdUniform,MC,0.019600000000000006,2.1784599245044705,173950.0,0.0728443336665805
MeanMC_g,IIDStdUniform,MC,0.019800000000000005,2.177643947031709,170863.0,0.07110406333352633
MeanMC_g,IIDStdUniform,MC,0.02000000000000001,2.1779069025754256,167869.0,0.06797014533367474
MeanMC_g,IIDStdUniform,MC,0.02020000000000001,2.1777438475868633,164962.0,0.0684048949994273
MeanMC_g,IIDStdUniform,MC,0.02040000000000001,2.177941545891904,162140.0,0.06742353966668209
MeanMC_g,IIDStdUniform,MC,0.020600000000000007,2.1783106081576924,159399.0,0.06506426833342023
MeanMC_g,IIDStdUniform,MC,0.020800000000000006,2.1795408830005147,156737.0,0.06514149266634679
MeanMC_g,IIDStdUniform,MC,0.02100000000000001,2.178274662470861,154150.0,0.06436885799970089
MeanMC_g,IIDStdUniform,MC,0.02120000000000001,2.177206956575337,151636.0,0.06309841700021934
MeanMC_g,IIDStdUniform,MC,0.02140000000000001,2.1776531782886024,149191.0,0.06333921233332755
MeanMC_g,IIDStdUniform,MC,0.021600000000000008,2.177841380247574,146815.0,0.06086386166680313
MeanMC_g,IIDStdUniform,MC,0.021800000000000007,2.1780897758855113,144504.0,0.06043706799997987
MeanMC_g,IIDStdUniform,MC,0.022000000000000013,2.179384369826977,142255.0,0.059714345333001496
MeanMC_g,IIDStdUniform,MC,0.02220000000000001,2.1788973413401975,140067.0,0.05851444300121026
MeanMC_g,IIDStdUniform,MC,0.02240000000000001,2.178606798887329,137937.0,0.05786155766569815
MeanMC_g,IIDStdUniform,MC,0.02260000000000001,2.1796743901626754,135865.0,0.0569221460003367
MeanMC_g,IIDStdUniform,MC,0.022800000000000008,2.1798310886649666,133846.0,0.05647822933375816
MeanMC_g,IIDStdUniform,MC,0.023000000000000007,2.1785206796858954,131880.0,0.05663032666719422
MeanMC_g,IIDStdUniform,MC,0.023200000000000012,2.179399117486781,129966.0,0.0550566489995011
MeanMC_g,IIDStdUniform,MC,0.02340000000000001,2.180357374501597,128100.0,0.05283960266751819
MeanMC_g,IIDStdUniform,MC,0.02360000000000001,2.180466913348455,126283.0,0.05216564500005916
MeanMC_g,IIDStdUniform,MC,0.02380000000000001,2.180082462933496,124511.0,0.0538405106672144
MeanMC_g,IIDStdUniform,MC,0.024000000000000007,2.180230345024305,122784.0,0.052512811667232505
MeanMC_g,IIDStdUniform,MC,0.024200000000000013,2.1805544996691526,121101.0,0.052092020999528664
MeanMC_g,IIDStdUniform,MC,0.024400000000000012,2.1797793551361138,119459.0,0.051837774000280966
MeanMC_g,IIDStdUniform,MC,0.02460000000000001,2.1797713799535905,117857.0,0.05079090700019151
MeanMC_g,IIDStdUniform,MC,0.02480000000000001,2.179730979988135,116295.0,0.049603418666568665
MeanMC_g,IIDStdUniform,MC,0.02500000000000001,2.1800969354959268,114772.0,0.048724542666604975
MeanMC_g,IIDStdUniform,MC,0.025200000000000014,2.1806627313342686,113285.0,0.048632218000420835
MeanMC_g,IIDStdUniform,MC,0.025400000000000013,2.179638586761021,111834.0,0.04864483299994996
MeanMC_g,IIDStdUniform,MC,0.02560000000000001,2.1798221052801905,110417.0,0.04780351233239344
MeanMC_g,IIDStdUniform,MC,0.02580000000000001,2.1802208805030343,109035.0,0.047240041333376816
MeanMC_g,IIDStdUniform,MC,0.02600000000000001,2.1807863995085923,107685.0,0.04725491433297672
MeanMC_g,IIDStdUniform,MC,0.026200000000000008,2.18092454971887,106367.0,0.0464354766663746
MeanMC_g,IIDStdUniform,MC,0.026400000000000014,2.180202485219027,105080.0,0.045367085333055
MeanMC_g,IIDStdUniform,MC,0.026600000000000013,2.1797352667678727,103823.0,0.04573889466640443
MeanMC_g,IIDStdUniform,MC,0.02680000000000001,2.1790417217426983,102595.0,0.04378188699956809
MeanMC_g,IIDStdUniform,MC,0.02700000000000001,2.179432784098702,101395.0,0.04496946133319094
MeanMC_g,IIDStdUniform,MC,0.02720000000000001,2.180925140314298,100223.0,0.04396214833286649
MeanMC_g,IIDStdUniform,MC,0.027400000000000015,2.180995357029483,99078.0,0.04310926699993919
MeanMC_g,IIDStdUniform,MC,0.027600000000000013,2.181941921435401,97959.0,0.04241855300036453
MeanMC_g,IIDStdUniform,MC,0.027800000000000012,2.1823179237567083,96865.0,0.04270324299977801
MeanMC_g,IIDStdUniform,MC,0.02800000000000001,2.1842095339707055,95796.0,0.042065489666735324
MeanMC_g,IIDStdUniform,MC,0.02820000000000001,2.184960259178688,94751.0,0.04172167599972454
MeanMC_g,IIDStdUniform,MC,0.028400000000000016,2.184878835249188,93730.0,0.04040691633417737
MeanMC_g,IIDStdUniform,MC,0.028600000000000014,2.1866597528223775,92731.0,0.04053495733326903
MeanMC_g,IIDStdUniform,MC,0.028800000000000013,2.1868710691316604,91755.0,0.03905599333362867
MeanMC_g,IIDStdUniform,MC,0.029000000000000012,2.1872949682296072,90800.0,0.04026853999979115
MeanMC_g,IIDStdUniform,MC,0.02920000000000001,2.1866523309095673,89867.0,0.03854195133377895
MeanMC_g,IIDStdUniform,MC,0.02940000000000001,2.1872243221421908,88954.0,0.03826305366722712
MeanMC_g,IIDStdUniform,MC,0.029600000000000015,2.1874357950099594,88061.0,0.038735892333837306
MeanMC_g,IIDStdUniform,MC,0.029800000000000014,2.1879406335349465,87188.0,0.03902189833327915
MeanMC_g,IIDStdUniform,MC,0.030000000000000013,2.190502360795958,86334.0,0.03781918666694158
MeanMC_g,IIDStdUniform,MC,0.03020000000000001,2.1910284311703996,85499.0,0.03840181533329693
MeanMC_g,IIDStdUniform,MC,0.03040000000000001,2.1908582007537887,84683.0,0.0378959753337161
MeanMC_g,IIDStdUniform,MC,0.030600000000000016,2.192141712675125,83884.0,0.03765966066688028
MeanMC_g,IIDStdUniform,MC,0.030800000000000015,2.1914480825408216,83102.0,0.037467578666716385
MeanMC_g,IIDStdUniform,MC,0.031000000000000014,2.1919079761602083,82338.0,0.03614515399992039
MeanMC_g,IIDStdUniform,MC,0.031200000000000012,2.1930200697061863,81590.0,0.03589123899958698
MeanMC_g,IIDStdUniform,MC,0.03140000000000001,2.1931171890343104,80859.0,0.036535262667409064
MeanMC_g,IIDStdUniform,MC,0.03160000000000002,2.1925313622141895,80144.0,0.03649420633337286
MeanMC_g,IIDStdUniform,MC,0.031800000000000016,2.191860440821058,79444.0,0.03444443133291012
MeanMC_g,IIDStdUniform,MC,0.032000000000000015,2.1917849737036463,78760.0,0.035138208332379385
MeanMC_g,IIDStdUniform,MC,0.03220000000000001,2.1898154633027005,78091.0,0.035203326999787045
MeanMC_g,IIDStdUniform,MC,0.03240000000000001,2.1897077047824713,77436.0,0.03454918933312001
MeanMC_g,IIDStdUniform,MC,0.03260000000000001,2.1897904413183715,76796.0,0.032251486332218825
MeanMC_g,IIDStdUniform,MC,0.03280000000000002,2.1896169936341265,76170.0,0.03212237833395193
MeanMC_g,IIDStdUniform,MC,0.033000000000000015,2.1896557749582786,75558.0,0.03244941666647113
MeanMC_g,IIDStdUniform,MC,0.033200000000000014,2.1887779631245414,74959.0,0.03232614566695702
MeanMC_g,IIDStdUniform,MC,0.03340000000000001,2.188507326104957,74374.0,0.0323087756660243
MeanMC_g,IIDStdUniform,MC,0.03360000000000002,2.1881991970196504,73802.0,0.033359277998897596
MeanMC_g,IIDStdUniform,MC,0.03380000000000002,2.1892000510872864,73242.0,0.03594569566727538
