abs_tol,IIDStdUniform_solution,IIDStdGaussian_solution,Lattice_solution,Sobol_solution,IIDStdUniform_time,IIDStdGaussian_time,Lattice_time,Sobol_time,IIDStdUniform_n,IIDStdGaussian_n,Lattice_n,Sobol_n
0.027400000000000015,0.7271827911724195,0.7239394934076123,0.7228215822849399,0.7234575571877828,0.005715677666662107,0.001681604999996959,0.0009088616666682962,0.01086748533333548,18370.333333333332,19078.333333333332,42.666666666666664,85.33333333333333
0.027600000000000013,0.7269509362449628,0.7244946267170264,0.7228215822849399,0.7234575571877828,0.0054201776666692085,0.0014469363333375895,0.0009310106666665282,0.013938311000003978,18107.666666666668,18805.333333333332,42.666666666666664,85.33333333333333
0.027800000000000012,0.7272012787957616,0.7248161320296793,0.7228215822849399,0.7234575571877828,0.005398196999995737,0.0016205826666653895,0.000888998333332817,0.010851451666667344,17850.333333333332,18538.0,42.666666666666664,85.33333333333333
0.028000000000000014,0.7271712982657115,0.7247618730788349,0.7228215822849399,0.7234575571877828,0.00534021433333957,0.0014159006666716323,0.0009008683333320278,0.011030635333336628,17598.666666666668,18276.666666666668,42.666666666666664,85.33333333333333
0.028200000000000013,0.7274246996863822,0.7242249180311163,0.7228215822849399,0.7234575571877828,0.0054260689999997185,0.0014176376666625856,0.0009124123333397923,0.010843815000005938,17352.333333333332,18020.666666666668,42.666666666666664,85.33333333333333
0.028400000000000012,0.7277666861211779,0.7241940192238268,0.7228215822849399,0.7234575571877828,0.005295253666664242,0.0014380830000012186,0.000913266666666838,0.009838842999992417,17111.333333333332,17770.333333333332,42.666666666666664,85.33333333333333
0.028600000000000014,0.7274292534597683,0.7241109762523371,0.7239038794563326,0.7234575571877828,0.00545132666667314,0.0014358113333419926,0.0006243400000016663,0.011125311000000693,16875.333333333332,17525.0,21.333333333333332,85.33333333333333
0.028800000000000013,0.727929247603743,0.7240290633927917,0.7239038794563326,0.7234575571877828,0.00533431033333424,0.001421019999999847,0.0006298956666626054,0.010929371666662746,16644.0,17284.666666666668,21.333333333333332,85.33333333333333
0.029000000000000012,0.7278400701262795,0.7237076540011133,0.7239038794563326,0.7234575571877828,0.0053813269999996765,0.0013607276666694663,0.0006060873333334863,0.011072617999995297,16417.666666666668,17049.666666666668,21.333333333333332,85.33333333333333
0.029200000000000014,0.7277660066425372,0.7231381094517286,0.7239038794563326,0.7234575571877828,0.004842388999994303,0.0013360420000007405,0.0006028423333361843,0.01096064333333402,16195.666666666666,16819.0,21.333333333333332,85.33333333333333
0.029400000000000013,0.7276827756388745,0.7231466006524303,0.7239038794563326,0.7234575571877828,0.00525243000000349,0.0013514636666703457,0.0006391969999981484,0.011147643666665394,15978.333333333334,16593.333333333332,21.333333333333332,85.33333333333333
0.029600000000000015,0.7282050841090872,0.7232844029571303,0.7239038794563326,0.7234575571877828,0.00489668799999284,0.0013165523333308708,0.0005969640000008288,0.010863156000008681,15765.666666666666,16372.333333333334,21.333333333333332,85.33333333333333
