Stopping Criterion,Distribution,MC/QMC,abs_tol,solution,n_samples,time
CubMcClt,IIDStdGaussian,MC,0.06140000000000003,2.1826905768182434,14663.0,0.0019194659998902353
CubMcClt,IIDStdGaussian,MC,0.06160000000000003,2.1838212910330936,14582.0,0.0021624069998627724
CubMcClt,IIDStdGaussian,MC,0.06180000000000003,2.182687103164728,14501.0,0.0019596230000994788
CubMcClt,IIDStdGaussian,MC,0.06200000000000003,2.1834792968781787,14420.0,0.001935320333056249
CubMcClt,IIDStdGaussian,MC,0.062200000000000026,2.1844372605782194,14341.0,0.0019288400004976818
CubMcClt,IIDStdGaussian,MC,0.06240000000000003,2.186105428042219,14262.0,0.0020481649999055662
CubMcClt,IIDStdGaussian,MC,0.06260000000000003,2.1891258756403684,14184.0,0.0020503349999974794
CubMcClt,IIDStdGaussian,MC,0.06280000000000002,2.1907275888609035,14107.0,0.0020256896665766058
CubMcClt,IIDStdGaussian,MC,0.06300000000000003,2.191764000383915,14031.0,0.002046687333555989
CubMcClt,IIDStdGaussian,MC,0.06320000000000002,2.195034673312702,13955.0,0.0020220516665479713
CubMcClt,IIDStdGaussian,MC,0.06340000000000003,2.1956120690527983,13880.0,0.002105984333259888
CubMcClt,IIDStdGaussian,MC,0.06360000000000003,2.197014989666077,13806.0,0.0020184356665898426
CubMcClt,IIDStdGaussian,MC,0.06380000000000002,2.197039188674861,13732.0,0.0021066636666849567
CubMcClt,IIDStdGaussian,MC,0.06400000000000003,2.1953323990470164,13659.0,0.0019922859995252415
CubMcClt,IIDStdGaussian,MC,0.06420000000000002,2.1943229454234867,13587.0,0.0020902446664573895
CubMcClt,IIDStdGaussian,MC,0.06440000000000003,2.193930284943493,13515.0,0.001961688333115793
CubMcClt,IIDStdGaussian,MC,0.06460000000000003,2.1912307205755917,13445.0,0.0021069149997856584
CubMcClt,IIDStdGaussian,MC,0.06480000000000002,2.1921420647295764,13374.0,0.0019079209999593634
CubMcClt,IIDStdGaussian,MC,0.06500000000000003,2.190261941276991,13305.0,0.0020132373335097022
CubMcClt,IIDStdGaussian,MC,0.06520000000000004,2.1893563805073692,13236.0,0.0018687340001027526
CubMcClt,IIDStdGaussian,MC,0.06540000000000003,2.1881522244863083,13167.0,0.0020150566663990808
CubMcClt,IIDStdGaussian,MC,0.06560000000000003,2.1838004151536046,13100.0,0.0018805519997234417
CubMcClt,IIDStdGaussian,MC,0.06580000000000003,2.1863600561633785,13033.0,0.0019684313332012002
CubMcClt,IIDStdGaussian,MC,0.06600000000000003,2.18520367681874,12966.0,0.0018443590000363959
CubMcClt,IIDStdGaussian,MC,0.06620000000000004,2.186099146716132,12900.0,0.001886318666644608
CubMcClt,IIDStdGaussian,MC,0.06640000000000003,2.1867116193275398,12835.0,0.0019360166664531182
CubMcClt,IIDStdGaussian,MC,0.06660000000000003,2.185613952940727,12770.0,0.0019387726667143095
CubMcClt,IIDStdGaussian,MC,0.06680000000000003,2.1856627987338855,12706.0,0.0018206089998784591
CubMcClt,IIDStdGaussian,MC,0.06700000000000003,2.1860492593687613,12643.0,0.0018237089998365263
CubMcClt,IIDStdGaussian,MC,0.06720000000000004,2.1865217247805764,12580.0,0.0019068296666470512
CubMcClt,IIDStdGaussian,MC,0.06740000000000003,2.1836442622316197,12517.0,0.001958886000162844
CubMcClt,IIDStdGaussian,MC,0.06760000000000004,2.1819358542715745,12456.0,0.0019327530001949829
CubMcClt,IIDStdGaussian,MC,0.06780000000000003,2.1831128062651675,12394.0,0.0019666270000016084
CubMcClt,IIDStdGaussian,MC,0.06800000000000003,2.1863977715231826,12333.0,0.0020074343331846953
CubMcClt,IIDStdGaussian,MC,0.06820000000000004,2.186306543097424,12273.0,0.002062398666566878
CubMcClt,IIDStdGaussian,MC,0.06840000000000003,2.186323335560782,12214.0,0.0018999353336160614
CubMcClt,IIDStdGaussian,MC,0.06860000000000004,2.187981882316797,12154.0,0.002013524333354629
CubMcClt,IIDStdGaussian,MC,0.06880000000000003,2.1879607306528643,12096.0,0.0019075239997619065
CubMcClt,IIDStdGaussian,MC,0.06900000000000003,2.1884371514733623,12037.0,0.0019275563333091366
CubMcClt,IIDStdGaussian,MC,0.06920000000000004,2.1860268427145697,11980.0,0.0017693696666659282
CubMcClt,IIDStdGaussian,MC,0.06940000000000003,2.1862423432981894,11923.0,0.0018366939996970662
CubMcClt,IIDStdGaussian,MC,0.06960000000000004,2.1882098672379913,11866.0,0.001760286000110985
CubMcClt,IIDStdGaussian,MC,0.06980000000000003,2.1900897310155405,11810.0,0.0017833153333413065
CubMcClt,IIDStdGaussian,MC,0.07000000000000003,2.189949817418222,11754.0,0.0016833623333999033
CubMcClt,IIDStdGaussian,MC,0.07020000000000003,2.1902540466601965,11699.0,0.0017373916668172267
CubMcClt,IIDStdGaussian,MC,0.07040000000000003,2.1891594730577983,11644.0,0.0017256300000857057
CubMcClt,IIDStdGaussian,MC,0.07060000000000004,2.191333690478311,11590.0,0.0016611543333056034
CubMcClt,IIDStdGaussian,MC,0.07080000000000003,2.1912906155750966,11536.0,0.0016976153331900907
CubMcClt,IIDStdGaussian,MC,0.07100000000000004,2.1915861358851005,11483.0,0.00166876299984627
CubMcClt,IIDStdGaussian,MC,0.07120000000000003,2.1904317647119043,11430.0,0.0018763560001389123
CubMcClt,IIDStdGaussian,MC,0.07140000000000003,2.1902711814906057,11377.0,0.0016676473336095417
CubMcClt,IIDStdGaussian,MC,0.07160000000000004,2.1891569191081772,11325.0,0.0017575639997933952
CubMcClt,IIDStdGaussian,MC,0.07180000000000003,2.187498364489165,11274.0,0.0016239559996999258
CubMcClt,IIDStdGaussian,MC,0.07200000000000004,2.186771081152043,11222.0,0.001693776000138314
CubMcClt,IIDStdGaussian,MC,0.07220000000000003,2.1867456049896656,11172.0,0.001728422333750738
CubMcClt,IIDStdGaussian,MC,0.07240000000000003,2.187051967909241,11121.0,0.001755420666995633
CubMcClt,IIDStdGaussian,MC,0.07260000000000004,2.1869179705239707,11071.0,0.0017503900001732593
CubMcClt,IIDStdGaussian,MC,0.07280000000000003,2.1868640945159883,11022.0,0.0017277206664706075
CubMcClt,IIDStdGaussian,MC,0.07300000000000004,2.1855174265409483,10973.0,0.001782576000247597
CubMcClt,IIDStdGaussian,MC,0.07320000000000003,2.186300331995036,10924.0,0.0017065989995899145
CubMcClt,IIDStdGaussian,MC,0.07340000000000003,2.187519504239805,10876.0,0.0016919379998701818
CubMcClt,IIDStdGaussian,MC,0.07360000000000004,2.1884884611389217,10828.0,0.0016811833335547515
CubMcClt,IIDStdGaussian,MC,0.07380000000000003,2.188093957944301,10780.0,0.001724076999986816
CubMcClt,IIDStdGaussian,MC,0.07400000000000004,2.189948556918597,10733.0,0.001636448333253308
CubMcClt,IIDStdGaussian,MC,0.07420000000000003,2.190587962093687,10686.0,0.0017678349998580718
CubMcClt,IIDStdGaussian,MC,0.07440000000000004,2.1919731308992536,10640.0,0.0016273806668323232
CubMcClt,IIDStdGaussian,MC,0.07460000000000004,2.1916477468370954,10594.0,0.0017412773334702554
CubMcClt,IIDStdGaussian,MC,0.07480000000000003,2.1904676525968214,10548.0,0.0016771283332370028
CubMcClt,IIDStdGaussian,MC,0.07500000000000004,2.1921191073716684,10503.0,0.0018128199999409844
CubMcClt,IIDStdGaussian,MC,0.07520000000000003,2.193683379462115,10458.0,0.0016984443330632832
CubMcClt,IIDStdGaussian,MC,0.07540000000000004,2.1925119402022535,10414.0,0.0016546206667650647
CubMcClt,IIDStdGaussian,MC,0.07560000000000003,2.193008831694717,10370.0,0.0016120033336240642
CubMcClt,IIDStdGaussian,MC,0.07580000000000003,2.1924076491864173,10326.0,0.0015959789998305496
CubMcClt,IIDStdGaussian,MC,0.07600000000000004,2.1922906513994818,10282.0,0.001640355666798617
CubMcClt,IIDStdGaussian,MC,0.07620000000000003,2.192619471066762,10239.0,0.0015784326666713848
CubMcClt,IIDStdGaussian,MC,0.07640000000000004,2.1959845121138564,10196.0,0.0016658856663222348
CubMcClt,IIDStdGaussian,MC,0.07660000000000003,2.1964743053264417,10154.0,0.0015733986665509292
CubMcClt,IIDStdGaussian,MC,0.07680000000000003,2.196330443216985,10112.0,0.001740982666584993
CubMcClt,IIDStdGaussian,MC,0.07700000000000004,2.197365513924996,10070.0,0.0015985983333545544
CubMcClt,IIDStdGaussian,MC,0.07720000000000003,2.197862351938568,10028.0,0.001673564333335283
CubMcClt,IIDStdGaussian,MC,0.07740000000000004,2.1977794617798403,9987.0,0.0015599246665563744
CubMcClt,IIDStdGaussian,MC,0.07760000000000003,2.200960771689324,9946.0,0.0015625456665778377
CubMcClt,IIDStdGaussian,MC,0.07780000000000004,2.2005647254634626,9906.0,0.0015189030000328785
CubMcClt,IIDStdGaussian,MC,0.07800000000000004,2.2015310560370436,9865.0,0.0015116373333512456
CubMcClt,IIDStdGaussian,MC,0.07820000000000003,2.202850627574874,9825.0,0.0016798619999462971
CubMcClt,IIDStdGaussian,MC,0.07840000000000004,2.203844689265079,9786.0,0.0015156723335773374
CubMcClt,IIDStdGaussian,MC,0.07860000000000003,2.202271246913801,9746.0,0.0017047496667146333
CubMcClt,IIDStdGaussian,MC,0.07880000000000004,2.203842105297502,9707.0,0.001615821999621403
CubMcClt,IIDStdGaussian,MC,0.07900000000000004,2.2014797854510597,9669.0,0.001712005666680246
CubMcClt,IIDStdGaussian,MC,0.07920000000000003,2.202212836186637,9630.0,0.0015920016664191887
CubMcClt,IIDStdGaussian,MC,0.07940000000000004,2.1993483705577184,9592.0,0.001636646332978368
CubMcClt,IIDStdGaussian,MC,0.07960000000000003,2.201219131228977,9554.0,0.0015966210000139351
CubMcClt,IIDStdGaussian,MC,0.07980000000000004,2.1999146448723397,9517.0,0.0016118776669221309
CubMcClt,IIDStdGaussian,MC,0.08000000000000004,2.1997546457057924,9479.0,0.0015729566669809476
CubMcClt,IIDStdGaussian,MC,0.08020000000000004,2.1996692671213696,9442.0,0.0015064383333083242
CubMcClt,IIDStdGaussian,MC,0.08040000000000004,2.1988972279189745,9406.0,0.0015962390001125943
CubMcClt,IIDStdGaussian,MC,0.08060000000000003,2.195986218350216,9369.0,0.0015103980000882682
CubMcClt,IIDStdGaussian,MC,0.08080000000000004,2.1949700681483475,9333.0,0.0016675826670204212
CubMcClt,IIDStdGaussian,MC,0.08100000000000004,2.193718155393876,9297.0,0.001567057999636745
CubMcClt,IIDStdGaussian,MC,0.08120000000000004,2.197295975776998,9261.0,0.0016038226667660638
CubMcClt,IIDStdGaussian,MC,0.08140000000000004,2.1978350351913556,9226.0,0.0015723143333161715
CubMcClt,IIDStdGaussian,MC,0.08160000000000003,2.1989085986078063,9191.0,0.001577051999750741
CubMcClt,IIDStdGaussian,MC,0.08180000000000004,2.20059974650353,9156.0,0.0015941619997950813
CubMcClt,IIDStdGaussian,MC,0.08200000000000005,2.20069282023123,9121.0,0.001537176333234432
CubMcClt,IIDStdGaussian,MC,0.08220000000000004,2.2023753684255194,9087.0,0.001607341667295259
CubMcClt,IIDStdGaussian,MC,0.08240000000000004,2.2020978194141545,9053.0,0.0015438346666390619
CubMcClt,IIDStdGaussian,MC,0.08260000000000003,2.204050327936919,9019.0,0.0016334733336407226
CubMcClt,IIDStdGaussian,MC,0.08280000000000004,2.204634599915607,8985.0,0.0015244166664463894
CubMcClt,IIDStdGaussian,MC,0.08300000000000003,2.206433121693531,8952.0,0.0016258720000526712
CubMcClt,IIDStdGaussian,MC,0.08320000000000004,2.207115293776185,8919.0,0.0014393793335329974
CubMcClt,IIDStdGaussian,MC,0.08340000000000004,2.2058976117491333,8886.0,0.0014292830001068069
CubMcClt,IIDStdGaussian,MC,0.08360000000000004,2.2060436565347894,8853.0,0.0014509606668677104
CubMcClt,IIDStdGaussian,MC,0.08380000000000004,2.2094689560332625,8821.0,0.0014327003330739292
CubMcClt,IIDStdGaussian,MC,0.08400000000000003,2.2103466594360435,8789.0,0.0014919279998745576
CubMcClt,IIDStdGaussian,MC,0.08420000000000004,2.209911104351336,8757.0,0.00140146533309841
CubMcClt,IIDStdGaussian,MC,0.08440000000000004,2.211273064173473,8725.0,0.0015067610005038052
CubMcClt,IIDStdGaussian,MC,0.08460000000000004,2.2109683221243746,8693.0,0.0014409143335190795
CubMcClt,IIDStdGaussian,MC,0.08480000000000004,2.2126143482359795,8662.0,0.0014131960000061856
CubMcClt,IIDStdGaussian,MC,0.08500000000000003,2.209578540138536,8631.0,0.0014424526668032438
CubMcClt,IIDStdGaussian,MC,0.08520000000000004,2.2102255170623826,8600.0,0.0014035719996172702
CubMcClt,IIDStdGaussian,MC,0.08540000000000005,2.2090295111792657,8569.0,0.0014862146663290332
CubMcClt,IIDStdGaussian,MC,0.08560000000000004,2.2099892908435117,8539.0,0.0014010106669957167
CubMcClt,IIDStdGaussian,MC,0.08580000000000004,2.2084655956228785,8509.0,0.0014215176667372968
CubMcClt,IIDStdGaussian,MC,0.08600000000000003,2.2071429330833165,8479.0,0.0014213146666103664
CubMcClt,IIDStdGaussian,MC,0.08620000000000004,2.2084137339787238,8449.0,0.00137370366671045
CubMcClt,IIDStdGaussian,MC,0.08640000000000005,2.2085408200912235,8419.0,0.0014573216664454474
CubMcClt,IIDStdGaussian,MC,0.08660000000000004,2.2078178669519386,8390.0,0.0014378383333072027
CubMcClt,IIDStdGaussian,MC,0.08680000000000004,2.20707882026866,8361.0,0.0014916286663719802
CubMcClt,IIDStdGaussian,MC,0.08700000000000004,2.209000691282369,8332.0,0.001421715333284131
CubMcClt,IIDStdGaussian,MC,0.08720000000000004,2.20754215112233,8303.0,0.001440576666330647
CubMcClt,IIDStdGaussian,MC,0.08740000000000005,2.20701294669597,8274.0,0.0014248596668646012
CubMcClt,IIDStdGaussian,MC,0.08760000000000004,2.207298473327322,8246.0,0.0014130693331632453
CubMcClt,IIDStdGaussian,MC,0.08780000000000004,2.2060043071239948,8218.0,0.0014481303329982136
CubMcClt,IIDStdGaussian,MC,0.08800000000000004,2.2041268276746586,8190.0,0.001354801666517839
CubMcClt,IIDStdGaussian,MC,0.08820000000000004,2.2049239140059265,8162.0,0.0014525826666916448
CubMcClt,IIDStdGaussian,MC,0.08840000000000003,2.20661269325921,8134.0,0.0013771990003685157
CubMcClt,IIDStdGaussian,MC,0.08860000000000004,2.2065209071210474,8107.0,0.0013746823333349312
CubMcClt,IIDStdGaussian,MC,0.08880000000000005,2.206720520820487,8080.0,0.0013731543331232388
CubMcClt,IIDStdGaussian,MC,0.08900000000000004,2.2069577622633987,8052.0,0.0013424136665586655
CubMcClt,IIDStdGaussian,MC,0.08920000000000004,2.2063303097313924,8026.0,0.001416609000140549
CubMcClt,IIDStdGaussian,MC,0.08940000000000003,2.205167742897372,7999.0,0.001384462000108518
CubMcClt,IIDStdGaussian,MC,0.08960000000000004,2.2045563646704194,7972.0,0.0013527969998297824
CubMcClt,IIDStdGaussian,MC,0.08980000000000005,2.204374431061365,7946.0,0.0014851526666461723
CubMcClt,IIDStdGaussian,MC,0.09000000000000004,2.2053416482512604,7920.0,0.0014192369999364018
CubMcClt,IIDStdGaussian,MC,0.09020000000000004,2.2089137307595084,7894.0,0.0014925646667810117
CubMcClt,IIDStdGaussian,MC,0.09040000000000004,2.208373331773456,7868.0,0.001466732999991412
CubMcClt,IIDStdGaussian,MC,0.09060000000000004,2.2107484453920816,7842.0,0.0015152299999196355
CubMcClt,IIDStdGaussian,MC,0.09080000000000005,2.214934411172834,7817.0,0.0014177693331779058
CubMcClt,IIDStdGaussian,MC,0.09100000000000004,2.2138263761441825,7791.0,0.0013315026665926173
CubMcClt,IIDStdGaussian,MC,0.09120000000000004,2.2129051996923588,7766.0,0.0013941606669808
CubMcClt,IIDStdGaussian,MC,0.09140000000000004,2.2142368643410597,7741.0,0.001374063333059894
CubMcClt,IIDStdGaussian,MC,0.09160000000000004,2.2107959486395505,7716.0,0.001401384333197105
CubMcClt,IIDStdGaussian,MC,0.09180000000000005,2.2124450564797016,7692.0,0.001312484999895484
CubMcClt,IIDStdGaussian,MC,0.09200000000000004,2.215235990807086,7667.0,0.0013810893336388592
CubMcClt,IIDStdGaussian,MC,0.09220000000000005,2.2133034587765015,7643.0,0.0013302993332520903
CubMcClt,IIDStdGaussian,MC,0.09240000000000004,2.2125368823862894,7619.0,0.001305551000162571
CubMcClt,IIDStdGaussian,MC,0.09260000000000004,2.2107275514427296,7595.0,0.0013899030000175117
CubMcClt,IIDStdGaussian,MC,0.09280000000000005,2.2122756550017244,7571.0,0.0013247013330328627
CubMcClt,IIDStdGaussian,MC,0.09300000000000004,2.2153828488802403,7547.0,0.0013672386667167302
CubMcClt,IIDStdGaussian,MC,0.09320000000000005,2.215362417079742,7524.0,0.0013075376670409848
CubMcClt,IIDStdGaussian,MC,0.09340000000000004,2.2138910696903307,7500.0,0.0013087600000289967
CubMcClt,IIDStdGaussian,MC,0.09360000000000004,2.2143271569199734,7477.0,0.0013424379997862463
CubMcClt,IIDStdGaussian,MC,0.09380000000000005,2.215751244936032,7454.0,0.0013462436666789774
CubMcClt,IIDStdGaussian,MC,0.09400000000000004,2.2191454520833873,7431.0,0.001404830666918618
CubMcClt,IIDStdGaussian,MC,0.09420000000000005,2.2175758351744754,7408.0,0.0013454786664321243
CubMcClt,IIDStdGaussian,MC,0.09440000000000004,2.216626405704748,7385.0,0.0013442016664460728
CubMcClt,IIDStdGaussian,MC,0.09460000000000005,2.215376918072278,7363.0,0.0013016229998659885
CubMcClt,IIDStdGaussian,MC,0.09480000000000005,2.2140022475765475,7340.0,0.0012791219999902144
CubMcClt,IIDStdGaussian,MC,0.09500000000000004,2.213876882865033,7318.0,0.0013512580001891668
CubMcClt,IIDStdGaussian,MC,0.09520000000000005,2.212177274320832,7296.0,0.0012948946672016366
CubMcClt,IIDStdGaussian,MC,0.09540000000000004,2.21144815077271,7274.0,0.0012845980002869812
CubMcClt,IIDStdGaussian,MC,0.09560000000000005,2.210653714738208,7252.0,0.0013523663334732798
CubMcClt,IIDStdGaussian,MC,0.09580000000000004,2.210690662876276,7230.0,0.0013136699996418126
CubMcClt,IIDStdGaussian,MC,0.09600000000000004,2.2089859988268756,7209.0,0.0013837890001013875
CubMcClt,IIDStdGaussian,MC,0.09620000000000005,2.2070813797284394,7187.0,0.0013259310001861497
CubMcClt,IIDStdGaussian,MC,0.09640000000000004,2.204881106772572,7166.0,0.0013194813333636073
CubMcClt,IIDStdGaussian,MC,0.09660000000000005,2.203526390325116,7145.0,0.0013248466663450624
CubMcClt,IIDStdGaussian,MC,0.09680000000000004,2.2082778921087636,7124.0,0.0013140203333629568
CubMcClt,IIDStdGaussian,MC,0.09700000000000004,2.208033888347205,7103.0,0.0013230743331102228
CubMcClt,IIDStdGaussian,MC,0.09720000000000005,2.2061100492848182,7082.0,0.0013026686665398302
CubMcClt,IIDStdGaussian,MC,0.09740000000000004,2.20540092038047,7062.0,0.0014201056671178474
CubMcClt,IIDStdGaussian,MC,0.09760000000000005,2.2054379035580682,7041.0,0.0013139863331161905
CubMcClt,IIDStdGaussian,MC,0.09780000000000004,2.205633220831181,7021.0,0.0013141436666046502
CubMcClt,IIDStdGaussian,MC,0.09800000000000005,2.2087855828396283,7000.0,0.0012557839997195213
CubMcClt,IIDStdGaussian,MC,0.09820000000000005,2.2087831016205426,6980.0,0.001270153999636629
CubMcClt,IIDStdGaussian,MC,0.09840000000000004,2.2062861336859703,6960.0,0.0014298723332710022
CubMcClt,IIDStdGaussian,MC,0.09860000000000005,2.2044370249177248,6940.0,0.001294384666834958
CubMcClt,IIDStdGaussian,MC,0.09880000000000004,2.2025782382254575,6920.0,0.001252486999874236
CubMcClt,IIDStdGaussian,MC,0.09900000000000005,2.204610807886123,6901.0,0.0012780480001310934
CubMcClt,IIDStdGaussian,MC,0.09920000000000005,2.208438213445605,6881.0,0.001225415666946598
CubMcClt,IIDStdGaussian,MC,0.09940000000000004,2.2094918162690473,6862.0,0.001324009666859638
CubMcClt,IIDStdGaussian,MC,0.09960000000000005,2.2102120358380053,6843.0,0.001255358333158559
CubMcClt,IIDStdGaussian,MC,0.09980000000000004,2.2100362312808564,6823.0,0.0012615629999951732
CubMcClt,IIDStdGaussian,MC,0.10000000000000005,2.213443280506171,6804.0,0.0012897406668344047
CubMcG,IIDStdUniform,MC,0.002,2.1685859182555953,14140541.0,4.789899981000114
CubMcG,IIDStdUniform,MC,0.0022,2.1683661598219994,11704100.0,3.974541901333699
CubMcG,IIDStdUniform,MC,0.0024000000000000002,2.168674807462571,9849662.0,3.338053268666954
CubMcG,IIDStdUniform,MC,0.0026000000000000003,2.168496388085759,8405442.0,2.8432999266666834
CubMcG,IIDStdUniform,MC,0.0028000000000000004,2.168390449419234,7258681.0,2.443807101333126
CubMcG,IIDStdUniform,MC,0.0030000000000000005,2.167940327777708,6332875.0,2.138143960666639
CubMcG,IIDStdUniform,MC,0.0032000000000000006,2.168269697228251,5574632.0,1.8831205986662098
CubMcG,IIDStdUniform,MC,0.0034000000000000007,2.1680582830880084,4945773.0,1.6797588586669008
CubMcG,IIDStdUniform,MC,0.0036000000000000008,2.1675264974270845,4418410.0,1.5024494979995022
CubMcG,IIDStdUniform,MC,0.003800000000000001,2.1673488023319307,3971787.0,1.3533601019995938
CubMcG,IIDStdUniform,MC,0.004000000000000001,2.1681711832738952,3590199.0,1.226182082000984
CubMcG,IIDStdUniform,MC,0.004200000000000001,2.1684794179102123,3261583.0,1.1158954863337083
CubMcG,IIDStdUniform,MC,0.004400000000000001,2.168784640336082,2976552.0,1.025281156333828
CubMcG,IIDStdUniform,MC,0.004600000000000002,2.1691149727686843,2727710.0,0.9416567780002273
CubMcG,IIDStdUniform,MC,0.004800000000000001,2.1693150142194697,2509168.0,0.8677516723340281
CubMcG,IIDStdUniform,MC,0.005000000000000001,2.1693274598664214,2316188.0,0.8079793846670024
CubMcG,IIDStdUniform,MC,0.0052000000000000015,2.168574311379941,2144925.0,0.7489203493326689
CubMcG,IIDStdUniform,MC,0.005400000000000002,2.1692392486040757,1992230.0,0.6987662653336884
CubMcG,IIDStdUniform,MC,0.005600000000000002,2.1690418479880003,1855507.0,0.6535630036663255
CubMcG,IIDStdUniform,MC,0.005800000000000001,2.169327850754246,1732597.0,0.6135910729996491
CubMcG,IIDStdUniform,MC,0.006000000000000002,2.1693559661483657,1621697.0,0.5738925193339431
CubMcG,IIDStdUniform,MC,0.006200000000000002,2.1691095883403175,1521285.0,0.540224164667355
CubMcG,IIDStdUniform,MC,0.006400000000000002,2.169509301788194,1430077.0,0.5106496210003874
CubMcG,IIDStdUniform,MC,0.006600000000000002,2.169191181770282,1346977.0,0.47314464399945183
CubMcG,IIDStdUniform,MC,0.006800000000000002,2.169048313215083,1271050.0,0.4466718100005285
CubMcG,IIDStdUniform,MC,0.007000000000000003,2.1686020504422805,1201490.0,0.42307043733429356
CubMcG,IIDStdUniform,MC,0.007200000000000002,2.1691709571723274,1137603.0,0.403148095666135
CubMcG,IIDStdUniform,MC,0.007400000000000002,2.1691488158705217,1078786.0,0.3854945363333779
CubMcG,IIDStdUniform,MC,0.007600000000000003,2.169473917488886,1024515.0,0.36668828866701614
CubMcG,IIDStdUniform,MC,0.007800000000000003,2.1692348188906725,974331.0,0.3506201729996974
CubMcG,IIDStdUniform,MC,0.008000000000000004,2.169402024953942,927833.0,0.3371295243329466
CubMcG,IIDStdUniform,MC,0.008200000000000002,2.169153318832602,884667.0,0.3228801866662252
CubMcG,IIDStdUniform,MC,0.008400000000000003,2.1691987228490466,844521.0,0.3080590630003523
CubMcG,IIDStdUniform,MC,0.008600000000000003,2.1697177872622175,807118.0,0.29582613466664043
CubMcG,IIDStdUniform,MC,0.008800000000000002,2.1709716488048305,772214.0,0.28586486533337546
CubMcG,IIDStdUniform,MC,0.009000000000000003,2.1708962496896276,739590.0,0.27446580866671866
CubMcG,IIDStdUniform,MC,0.009200000000000003,2.17175175497138,709050.0,0.26521763266646303
CubMcG,IIDStdUniform,MC,0.009400000000000004,2.17235604793991,680421.0,0.25672763999985665
CubMcG,IIDStdUniform,MC,0.009600000000000004,2.171971533340354,653544.0,0.24818154866564632
CubMcG,IIDStdUniform,MC,0.009800000000000003,2.1724176819491716,628281.0,0.24029289666638456
CubMcG,IIDStdUniform,MC,0.010000000000000004,2.1738067801194054,604503.0,0.23151329399964501
CubMcG,IIDStdUniform,MC,0.010200000000000004,2.173251243699978,582096.0,0.22497547100041024
CubMcG,IIDStdUniform,MC,0.010400000000000005,2.1730122123227313,560956.0,0.22049821066684672
CubMcG,IIDStdUniform,MC,0.010600000000000004,2.173714035325537,540989.0,0.21134698533326932
CubMcG,IIDStdUniform,MC,0.010800000000000004,2.17406068115889,522109.0,0.207647055667015
CubMcG,IIDStdUniform,MC,0.011000000000000005,2.174652531791893,504238.0,0.199598001333167
CubMcG,IIDStdUniform,MC,0.011200000000000003,2.1746019511115557,487307.0,0.19440415833256944
CubMcG,IIDStdUniform,MC,0.011400000000000004,2.1743755263122604,471248.0,0.18931372733277385
CubMcG,IIDStdUniform,MC,0.011600000000000004,2.174466192073228,456005.0,0.18603490466678826
CubMcG,IIDStdUniform,MC,0.011800000000000005,2.175086040820734,441521.0,0.1815353209991978
CubMcG,IIDStdUniform,MC,0.012000000000000005,2.1745199891151015,427747.0,0.17742253666680577
CubMcG,IIDStdUniform,MC,0.012200000000000004,2.1746148750276633,414637.0,0.17353130899997873
CubMcG,IIDStdUniform,MC,0.012400000000000005,2.1736105009711686,402149.0,0.17022773666637173
CubMcG,IIDStdUniform,MC,0.012600000000000005,2.173232319625985,390245.0,0.16633604566656382
CubMcG,IIDStdUniform,MC,0.012800000000000004,2.1747893427338902,378888.0,0.16325931400024274
CubMcG,IIDStdUniform,MC,0.013000000000000005,2.1752774962946955,368044.0,0.15935544733292772
CubMcG,IIDStdUniform,MC,0.013200000000000005,2.174545108585877,357684.0,0.1560406273335199
CubMcG,IIDStdUniform,MC,0.013400000000000006,2.17408353905223,347780.0,0.15388284066587707
CubMcG,IIDStdUniform,MC,0.013600000000000006,2.1750367460637023,338303.0,0.15004669833312315
CubMcG,IIDStdUniform,MC,0.013800000000000005,2.175491143316155,329231.0,0.14898060699973334
CubMcG,IIDStdUniform,MC,0.014000000000000005,2.1763442159059134,320541.0,0.14576522633251443
CubMcG,IIDStdUniform,MC,0.014200000000000006,2.176873251609892,312210.0,0.14334365766626433
CubMcG,IIDStdUniform,MC,0.014400000000000005,2.177270883721546,304221.0,0.1405741796673586
CubMcG,IIDStdUniform,MC,0.014600000000000005,2.1764094678775403,296553.0,0.1377530436663316
CubMcG,IIDStdUniform,MC,0.014800000000000006,2.17738986791541,289191.0,0.1354435743335974
CubMcG,IIDStdUniform,MC,0.015000000000000006,2.177880811418137,282117.0,0.13334326333279023
CubMcG,IIDStdUniform,MC,0.015200000000000007,2.177051420792094,275318.0,0.13012602833320366
CubMcG,IIDStdUniform,MC,0.015400000000000006,2.1771012930386155,268779.0,0.1198091773330816
CubMcG,IIDStdUniform,MC,0.015600000000000006,2.1775072466715137,262487.0,0.11411818200031121
CubMcG,IIDStdUniform,MC,0.01580000000000001,2.178654624848296,256429.0,0.11226102866688355
CubMcG,IIDStdUniform,MC,0.016000000000000007,2.179051865889359,250595.0,0.10989267766672128
CubMcG,IIDStdUniform,MC,0.016200000000000006,2.179294970562802,244973.0,0.1086968386668256
CubMcG,IIDStdUniform,MC,0.016400000000000005,2.1797297785193455,239553.0,0.10579323899946758
CubMcG,IIDStdUniform,MC,0.016600000000000007,2.1784564455952364,234326.0,0.10398603066641954
CubMcG,IIDStdUniform,MC,0.01680000000000001,2.178885241860965,229282.0,0.10217602166752233
CubMcG,IIDStdUniform,MC,0.017000000000000008,2.1795076087130165,224413.0,0.09973745099947944
